wall_time,step,value
1775323713.8700097,20000,1399.2745361328125
1775323735.2544425,30000,1227.6700439453125
1775323757.9116356,40000,925.9442138671875
1775323779.6653473,50000,560.6939086914062
1775323802.3408918,60000,1508.6580810546875
1775323824.2630403,70000,1674.8724365234375
1775323846.8956177,80000,929.1220092773438
1775323868.9447029,90000,1010.0350341796875
1775323891.7569573,100000,1259.852783203125
1775323912.983711,110000,1173.9129638671875
1775323935.956499,120000,1791.8673095703125
1775323957.9051147,130000,989.4707641601562
1775323980.147416,140000,1080.652099609375
1775324001.4705079,150000,1095.85400390625
1775324023.5967875,160000,1095.293212890625
1775324045.2228808,170000,562.7486572265625
1775324067.8683612,180000,1066.94482421875
1775324089.049038,190000,982.8070068359375
1775324111.6221046,200000,1146.18603515625
1775324153.2371018,220000,736.902099609375
1775324174.7637975,230000,939.1486206054688
1775324197.3801293,240000,641.5911865234375
1775324219.385538,250000,989.5792236328125
1775324242.1352441,260000,829.0093994140625
1775324263.7443097,270000,862.099853515625
1775324285.4765313,280000,937.9132690429688
1775324307.6644251,290000,724.990478515625
1775324330.5247731,300000,835.612548828125
1775324352.11505,310000,828.3699340820312
1775324374.3169832,320000,929.872314453125
1775324396.7646239,330000,837.9635620117188
1775324419.1885161,340000,409.0793762207031
1775324440.132829,350000,711.4125366210938
1775324462.3705175,360000,823.5911254882812
1775324484.746425,370000,383.2271728515625
1775324507.2026284,380000,605.529541015625
1775324528.3253589,390000,533.542236328125
1775324550.453535,400000,530.1250610351562
1775324572.4631972,410000,650.9019775390625
1775324594.989637,420000,1230.8533935546875
1775324616.09094,430000,475.5246276855469
1775324638.4520273,440000,454.6663513183594
1775324660.4122803,450000,1311.2479248046875
1775324682.8186984,460000,1423.1605224609375
1775324704.1487505,470000,740.2853393554688
1775324726.0183017,480000,814.85302734375
1775324748.1442325,490000,699.8248901367188
1775324770.5248,500000,687.1647338867188
1775324792.3134327,510000,566.5205078125
1775324815.0064511,520000,768.9351806640625
1775324857.2388523,540000,727.9196166992188
1775324878.628799,550000,983.8516845703125
1775324901.4907658,560000,947.9756469726562
1775324922.948912,570000,743.0057373046875
1775324945.6090531,580000,661.5550537109375
1775324967.0708675,590000,694.484619140625
1775324990.293673,600000,579.29248046875
1775325012.3791437,610000,694.187255859375
1775325035.0929437,620000,1036.765625
1775325057.18358,630000,927.0176391601562
1775325079.6175208,640000,850.977294921875
1775325101.7673817,650000,714.1598510742188
1775325124.3145258,660000,1173.438232421875
1775325146.0169897,670000,749.24169921875
1775325168.6040971,680000,415.421630859375
1775325190.2452824,690000,683.289306640625
1775325212.3255982,700000,636.1199340820312
1775325234.093839,710000,815.8778686523438
1775325256.5437198,720000,733.9721069335938
1775325278.1191514,730000,877.5277709960938
1775325300.5314932,740000,683.7889404296875
1775325322.0651534,750000,747.5103149414062
1775325344.7855878,760000,732.8175659179688
1775325366.5224617,770000,604.5973510742188
1775325389.3192012,780000,1264.1773681640625
1775325410.9015884,790000,811.74267578125
1775325433.5597956,800000,900.4801025390625
1775325455.5699224,810000,878.89306640625
1775325497.5090742,820000,608.6495361328125
1775325540.7234948,840000,1223.7596435546875
1775325562.2022235,850000,944.3518676757812
1775325584.450848,860000,560.896484375
1775325606.882831,870000,463.9057312011719
1775325630.1871119,880000,863.9580688476562
1775325651.836884,890000,637.0110473632812
1775325673.6193953,900000,1070.2320556640625
1775325696.177853,910000,577.2477416992188
1775325718.5265481,920000,1522.98046875
1775325739.8657815,930000,749.9580078125
1775325761.5513794,940000,1093.6943359375
1775325783.826843,950000,626.0106201171875
1775325806.1353931,960000,900.2366333007812
1775325827.8989904,970000,905.9661254882812
1775325849.715631,980000,660.502197265625
1775325871.8369908,990000,567.67919921875
1775325894.250064,1000000,817.0375366210938
1775325915.7326298,1010000,912.10791015625
1775325957.6931624,1030000,693.5790405273438
1775325980.2926207,1040000,578.9473266601562
1775326001.5070243,1050000,937.0335693359375
1775326024.2867117,1060000,895.0751342773438
1775326046.2084806,1070000,544.8847045898438
1775326069.0385165,1080000,642.5504760742188
1775326090.6967638,1090000,343.7516174316406
1775326113.3199992,1100000,700.72509765625
1775326135.1047788,1110000,517.8077392578125
1775326157.926261,1120000,888.22998046875
1775326179.511729,1130000,898.8590087890625
1775326202.0335317,1140000,957.61181640625
1775326223.7898195,1150000,786.1879272460938
1775326246.6087353,1160000,826.801513671875
1775326267.734092,1170000,918.0278930664062
1775326290.2396762,1180000,973.5077514648438
