wall_time,step,value
1775870758.2177029,1850000,2541.947021484375
1775870850.198377,1900000,8212.501953125
1775870951.5283425,1950000,6415.39208984375
1775871064.7684684,2000000,9739.607421875
1775871172.9991589,2050000,10027.791015625
1775871277.5543194,2100000,10183.53125
1775871387.24869,2150000,11633.7392578125
1775871493.3533783,2200000,11748.4267578125
1775871604.602836,2250000,5118.26318359375
1775871713.5398974,2300000,10796.390625
1775871821.4298358,2350000,11544.7392578125
1775871934.7171881,2400000,11676.3505859375
1775872043.3804038,2450000,8969.697265625
1775872157.0085335,2500000,3312.28564453125
1775872266.572378,2550000,5800.14404296875
1775872372.2836218,2600000,5706.2568359375
1775872483.529387,2650000,6580.73046875
1775872598.9350405,2700000,10091.7822265625
1775872706.5517294,2750000,10743.1689453125
1775872816.9196155,2800000,7537.71142578125
1775872923.5283258,2850000,7887.123046875
1775873016.9824934,2900000,8482.765625
1775873109.2168722,2950000,4381.15625
1775873194.1711917,3000000,8941.1279296875
1775873284.5593822,3050000,9738.900390625
1775873375.4579942,3100000,7463.40673828125
1775873469.3852189,3150000,12988.505859375
1775873563.322842,3200000,7278.62646484375
1775873660.6515212,3250000,9324.1298828125
1775873759.947883,3300000,8019.9033203125
1775873854.1891718,3350000,6534.9482421875
1775873956.4292023,3400000,10071.1337890625
1775874060.3264532,3450000,15289.49609375
1775874159.1617436,3500000,14015.4833984375
1775874263.8546448,3550000,8650.5361328125
1775874366.2802863,3600000,15665.2109375
1775874462.858425,3650000,14384.2705078125
1775874564.1087508,3700000,14252.6220703125
1775874653.9314842,3750000,9856.4248046875
1775874733.9771397,3800000,15342.921875
1775874816.9958572,3850000,10324.791015625
1775874903.557441,3900000,14075.1162109375
1775874984.2583833,3950000,9447.494140625
1775875067.129573,4000000,8124.19580078125
1775875148.2034616,4050000,7673.21728515625
1775875231.4827707,4100000,12449.2841796875
1775875314.5994203,4150000,8896.25390625
1775875395.153698,4200000,9587.9345703125
1775875479.1438203,4250000,8773.4208984375
1775875562.2295847,4300000,9113.841796875
1775875643.4054706,4350000,8480.7099609375
1775875727.6985245,4400000,10011.619140625
1775875808.9302657,4450000,8940.6484375
1775875892.428324,4500000,13128.20703125
1775875975.4986336,4550000,12889.6943359375
1775876057.690713,4600000,11174.904296875
1775876140.3014905,4650000,12249.3076171875
1775876223.3990629,4700000,16119.67578125
1775876304.721474,4750000,11646.0751953125
1775876388.500252,4800000,15193.9931640625
1775876469.2663965,4850000,10774.591796875
1775876552.0656495,4900000,15724.166015625
1775876635.8954055,4950000,15283.2158203125
1775876716.1705585,5000000,15724.3125
