wall_time,step,value
1775870758.2137647,1850000,0.0002450188621878624
1775870850.1998885,1900000,0.00024372173356823623
1775870951.530177,1950000,0.00024225628294516355
1775871064.7644548,2000000,0.00024079528520815074
1775871173.0001671,2050000,0.00023917054932098836
1775871277.5568538,2100000,0.0002377075288677588
1775871387.245157,2150000,0.00023624436289537698
1775871493.3512511,2200000,0.00023478103685192764
1775871604.5961697,2250000,0.00023331628472078592
1775871713.5333927,2300000,0.00023169300402514637
1775871821.4251375,2350000,0.00023022865934763104
1775871934.7131243,2400000,0.0002287674869876355
1775872043.372758,2450000,0.00022730327327735722
1775872156.9932714,2500000,0.0002258396561956033
1775872266.5651066,2550000,0.00022421375615522265
1775872372.2846196,2600000,0.000222749455133453
1775872483.5223303,2650000,0.000221288253669627
1775872598.9365437,2700000,0.00021966318308841437
1775872706.5536053,2750000,0.00021820305846631527
1775872816.9113913,2800000,0.00021673696755897254
1775872923.5296915,2850000,0.00021527551871258765
1775873016.97546,2900000,0.00021381083934102207
1775873109.2178872,2950000,0.00021218290203250945
1775873194.1665194,3000000,0.00021072030358482152
1775873284.5563467,3050000,0.0002092553477268666
1775873375.4595075,3100000,0.00020779222541023046
1775873469.37265,3150000,0.00020632919040508568
1775873563.3239007,3200000,0.00020470503659453243
1775873660.6525202,3250000,0.00020324076467659324
1775873759.9492562,3300000,0.00020177759870421141
1775873854.1819515,3350000,0.00020031441817991436
1775873956.4156795,3400000,0.00019885132496710867
1775874060.3218088,3450000,0.00019722538127098233
1775874159.1582372,3500000,0.00019576420891098678
1775874263.8454993,3550000,0.00019429750682320446
1775874366.2767608,3600000,0.00019267077732365578
1775874462.8553374,3650000,0.00019121765217278153
1775874564.103626,3700000,0.00018980482127517462
1775874653.9260619,3750000,0.00018821370031218976
1775874733.9781668,3800000,0.00018675037426874042
1775874816.9930139,3850000,0.0001852870045695454
1775874903.5584395,3900000,0.00018365771393291652
1775874984.2532127,3950000,0.0001821958867367357
1775875067.1316042,4000000,0.000180736678885296
1775875148.2044952,4050000,0.00017927431326825172
1775875231.4772544,4100000,0.00017781001224648207
1775875314.6014242,4150000,0.00017618387937545776
1775875395.1547034,4200000,0.00017472369654569775
1775875479.140812,4250000,0.00017329090042039752
1775875562.2316113,4300000,0.00017167853366117924
1775875643.406477,4350000,0.00017021210805978626
1775875727.6954937,4400000,0.0001687533949734643
1775875808.9322987,4450000,0.0001672881917329505
1775875892.4197662,4500000,0.0001658273977227509
1775875975.4966116,4550000,0.00016420011525042355
1775876057.685684,4600000,0.0001627399178687483
1775876140.2959807,4650000,0.00016131372831296176
1775876223.4000616,4700000,0.00015969340165611356
1775876304.7229905,4750000,0.00015823100693523884
1775876388.4980857,4800000,0.00015676935436204076
1775876469.2607787,4850000,0.0001553073525428772
1775876552.0575478,4900000,0.00015384473954327404
1775876635.8969314,4950000,0.0001522165403002873
1775876716.1718414,5000000,0.00015075065311975777
1775876799.287499,5050000,0.00014928898599464446
1775876883.851208,5100000,0.0001476621109759435
1775876964.3139765,5150000,0.00014620189904235303
1775877047.1803408,5200000,0.00014473723422270268
1775877129.066618,5250000,0.00014327431563287973
1775877212.8851209,5300000,0.00014180831203702837
