wall_time,step,value
1775301274.9151435,40000,-1218.2078857421875
1775301291.8408375,50000,-4785.6943359375
1775301342.259676,80000,-5558.04736328125
1775301359.3923638,90000,-3813.714111328125
1775301410.066123,120000,-258.4609069824219
1775301427.313985,130000,8941.142578125
1775301476.1605,160000,1986.1290283203125
1775301493.1718693,170000,5324.41162109375
1775301527.1406045,190000,3429.866455078125
1775301544.6428218,200000,-4090.96728515625
1775301594.6929045,230000,7790.515625
1775301612.1923432,240000,-1196.0445556640625
1775301662.530367,270000,1832.2247314453125
1775301679.807863,280000,-2722.4541015625
1775301730.1645534,310000,-1593.2388916015625
1775301747.2991028,320000,2473.521240234375
1775301795.5722873,350000,-405.6430969238281
1775301812.90862,360000,12.214679718017578
1775301863.3170712,390000,-2633.45751953125
1775301880.7995002,400000,-12554.8564453125
1775301930.978296,430000,2636.856689453125
1775301948.0984015,440000,-5001.3779296875
1775301998.0451796,470000,-5121.869140625
1775302015.272866,480000,27.33686065673828
1775302065.6240692,510000,-1677.3907470703125
1775302082.8507175,520000,-177.8871307373047
1775302116.712134,540000,4664.1787109375
1775302133.326071,550000,-15046.5029296875
1775302150.169753,560000,-1823.329345703125
1775302181.9049191,580000,6232.107421875
1775302198.6088922,590000,-2470.3173828125
1775302215.8398356,600000,-266.5307312011719
1775302249.2791307,620000,4869.4052734375
1775302265.7316298,630000,-1869.788330078125
1775302282.9670105,640000,4975.55810546875
1775302299.2189226,650000,459.9439697265625
1775302316.3852572,660000,-11996.6533203125
1775302333.0509334,670000,6349.86474609375
1775302350.2736952,680000,-1613.335205078125
1775302366.9962215,690000,-11808.267578125
1775302383.773064,700000,4225.2451171875
1775302400.4075873,710000,-3251.619873046875
1775302417.6195712,720000,-5192.07080078125
1775302434.132366,730000,-1012.0311279296875
1775302451.1931832,740000,-8892.7099609375
1775302467.9231086,750000,1505.6771240234375
1775302485.1088912,760000,1226.294921875
1775302501.7333915,770000,-1557.273193359375
1775302518.9203997,780000,-2535.267578125
1775302535.551366,790000,4979.36181640625
1775302552.7119431,800000,-460.6885681152344
1775302569.3145914,810000,-8981.7490234375
1775302586.486779,820000,-2725.41162109375
1775302603.006225,830000,-3863.005126953125
1775302620.032683,840000,2207.253662109375
1775302636.6369019,850000,5263.4072265625
1775302653.782543,860000,2770.260009765625
1775302670.4261281,870000,5676.98779296875
1775302687.4962652,880000,-5979.068359375
1775302719.041975,900000,-2625.5576171875
1775302735.9849007,910000,-411.9833679199219
1775302753.0798037,920000,-5171.17529296875
1775302786.7031834,940000,-1018.90087890625
1775302803.4230938,950000,-5093.34228515625
1775302820.7371452,960000,-1562.009765625
1775302855.8184168,980000,3756.67041015625
1775302872.8043165,990000,8750.3505859375
1775302889.7045608,1000000,-2580.2431640625
1775302906.7747598,1010000,1967.24951171875
1775302923.6143289,1020000,5729.611328125
1775302940.504049,1030000,259.2955627441406
1775302957.4287016,1040000,1846.1270751953125
1775302974.2099702,1050000,10304.126953125
1775302991.2033424,1060000,-8860.7119140625
1775303008.202935,1070000,-2953.00390625
1775303025.13977,1080000,3459.186279296875
1775303041.8263543,1090000,8685.615234375
1775303058.9317052,1100000,-332.549072265625
1775303075.863806,1110000,-2701.8125
1775303092.7440946,1120000,-3726.3642578125
1775303109.416147,1130000,5814.009765625
1775303126.1967132,1140000,4950.0751953125
1775303143.0509424,1150000,6842.62744140625
1775303160.1435013,1160000,220.72415161132812
1775303176.9194083,1170000,1870.981689453125
1775303193.328683,1180000,-492.09832763671875
1775303210.178735,1190000,-13148.19921875
1775303227.168475,1200000,-446.9831237792969
1775303243.8073342,1210000,-6940.2236328125
1775303260.6150856,1220000,8963.494140625
1775303275.611068,1230000,-2965.119384765625
1775303292.3162215,1240000,-3492.427490234375
1775303309.1633446,1250000,-2463.30224609375
1775303325.6369116,1260000,140.25193786621094
1775303342.513445,1270000,1584.453125
1775303359.3791227,1280000,2320.184814453125
1775303376.3020802,1290000,3452.254150390625
1775303392.950731,1300000,-15725.2734375
1775303409.888638,1310000,3739.662109375
1775303426.610685,1320000,-459.4426574707031
1775303443.3141835,1330000,199.13601684570312
1775303460.1591887,1340000,554.1564331054688
1775303477.1185462,1350000,762.0149536132812
1775303493.8094838,1360000,-4128.7705078125
1775303510.8491187,1370000,5636.13525390625
1775303527.6670628,1380000,2971.80517578125
1775303544.4671767,1390000,-803.2291259765625
1775303560.9794054,1400000,-4912.82421875
1775303577.8952978,1410000,12047.2880859375
1775303594.552645,1420000,4356.794921875
1775303611.3275068,1430000,4.018528461456299
1775303627.9390602,1440000,5681.85546875
1775303644.7149985,1450000,7525.6796875
1775303661.5258725,1460000,173.01031494140625
1775303678.2461462,1470000,-2046.8936767578125
1775303695.041917,1480000,6719.52001953125
1775303711.8539288,1490000,5301.14404296875
1775303728.420135,1500000,5559.62890625
1775303745.2549198,1510000,708.318603515625
1775303762.0180714,1520000,9322.943359375
1775303779.1424437,1530000,-7321.73388671875
1775303796.060808,1540000,3535.73583984375
1775303813.0449805,1550000,-4671.28564453125
1775303829.7970495,1560000,-16400.1484375
1775303846.7017653,1570000,5900.0849609375
1775303863.528463,1580000,3175.089111328125
1775303878.5972383,1590000,-2793.590576171875
1775303895.6518521,1600000,1852.9638671875
1775303912.7699258,1610000,725.0792846679688
1775303929.7143812,1620000,-386.2281494140625
