wall_time,step,value
1775301274.914135,40000,3999.0
1775301342.259676,80000,3999.0
1775301410.064604,120000,3999.0
1775301476.1605,160000,3999.0
1775301527.1395924,190000,2061.0
1775301544.6428218,200000,3999.0
1775301594.6929045,230000,3999.0
1775301612.1913302,240000,3999.0
1775301662.530367,270000,3133.0
1775301679.8068628,280000,3999.0
1775301730.1645534,310000,3999.0
1775301747.2991028,320000,3999.0
1775301795.5712872,350000,3999.0
1775301812.90762,360000,3999.0
1775301863.3170712,390000,3999.0
1775301880.7995002,400000,3999.0
1775301930.9772854,430000,3999.0
1775301948.0984015,440000,3999.0
1775301998.0446682,470000,3999.0
1775302015.272362,480000,3999.0
1775302065.6230578,510000,3999.0
1775302082.8507175,520000,3999.0
1775302116.710936,540000,1976.0
1775302133.3255556,550000,3999.0
1775302150.169753,560000,3999.0
1775302181.9049191,580000,2520.0
1775302198.607386,590000,3595.0
1775302215.8398356,600000,3999.0
1775302249.2791307,620000,3999.0
1775302265.7306244,630000,3999.0
1775302282.9664433,640000,3999.0
1775302299.2179205,650000,3003.0
1775302316.3852572,660000,3999.0
1775302333.0509334,670000,3999.0
1775302350.2736952,680000,3999.0
1775302366.995214,690000,3999.0
1775302383.7725003,700000,3391.0
1775302400.4075873,710000,3999.0
1775302417.6185691,720000,3999.0
1775302434.132366,730000,3999.0
1775302451.192671,740000,3999.0
1775302467.9231086,750000,3999.0
1775302485.1088912,760000,3999.0
1775302501.7333915,770000,3999.0
1775302518.9203997,780000,3999.0
1775302535.5499225,790000,3999.0
1775302552.710943,800000,3999.0
1775302569.3145914,810000,3999.0
1775302586.4862688,820000,3999.0
1775302603.006225,830000,3999.0
1775302620.032683,840000,3486.166748046875
1775302636.6363888,850000,3999.0
1775302653.7815366,860000,3999.0
1775302670.4261281,870000,2631.0
1775302687.4962652,880000,3999.0
1775302719.041975,900000,3342.0
1775302735.984388,910000,3999.0
1775302753.0798037,920000,3999.0
1775302786.702183,940000,3999.0
1775302803.4230938,950000,3999.0
1775302820.7366285,960000,3947.0
1775302855.8184168,980000,3999.0
1775302872.8033087,990000,3999.0
1775302889.7045608,1000000,3999.0
1775302906.7747598,1010000,799.0
1775302923.6143289,1020000,3999.0
1775302940.513143,1030000,2881.666748046875
1775302957.427178,1040000,3999.0
1775302974.2099702,1050000,3999.0
1775302991.2028294,1060000,3999.0
1775303008.2019205,1070000,3999.0
1775303025.13977,1080000,3999.0
1775303041.8263543,1090000,3999.0
1775303058.931189,1100000,3999.0
1775303075.863806,1110000,3999.0
1775303092.743086,1120000,3999.0
1775303109.416147,1130000,3999.0
1775303126.1961977,1140000,3999.0
1775303143.0509424,1150000,3999.0
1775303160.1435013,1160000,3999.0
1775303176.9184074,1170000,2464.5
1775303193.327684,1180000,3609.0
1775303210.178735,1190000,3999.0
1775303227.1674628,1200000,3999.0
1775303243.8073342,1210000,3999.0
1775303260.6150856,1220000,3999.0
1775303275.611068,1230000,3719.25
1775303292.3162215,1240000,3999.0
1775303309.1633446,1250000,3999.0
1775303325.6363962,1260000,3999.0
1775303342.5129316,1270000,3999.0
1775303359.3791227,1280000,3999.0
1775303376.3020802,1290000,3999.0
1775303392.950731,1300000,3999.0
1775303409.8876266,1310000,3999.0
1775303426.610685,1320000,2930.333251953125
1775303443.3141835,1330000,3999.0
1775303460.1591887,1340000,2949.0
1775303477.117539,1350000,3858.0
1775303493.8094838,1360000,3999.0
1775303510.8486092,1370000,3999.0
1775303527.6660545,1380000,3999.0
1775303544.4661694,1390000,3999.0
1775303560.9783998,1400000,3999.0
1775303577.8947752,1410000,3999.0
1775303594.5511274,1420000,3999.0
1775303611.3275068,1430000,3999.0
1775303627.9385536,1440000,3999.0
1775303644.7139924,1450000,3999.0
1775303661.5258725,1460000,3999.0
1775303678.2456255,1470000,3999.0
1775303695.041917,1480000,3999.0
1775303711.8539288,1490000,2422.0
1775303728.4196227,1500000,3999.0
1775303745.2549198,1510000,3999.0
1775303762.0170662,1520000,3999.0
1775303779.1424437,1530000,3999.0
1775303796.0593035,1540000,3999.0
1775303813.0439835,1550000,3999.0
1775303829.7970495,1560000,3999.0
1775303846.7002096,1570000,3999.0
1775303863.5279574,1580000,3999.0
1775303878.596735,1590000,3999.0
1775303895.6518521,1600000,3999.0
1775303912.7699258,1610000,3999.0
1775303929.7143812,1620000,3999.0
1775303946.3605912,1630000,3999.0
1775303963.1629398,1640000,3999.0
1775303980.3417344,1650000,3591.0
1775303996.7960596,1660000,3999.0
1775304013.6371331,1670000,3999.0
1775304030.5225792,1680000,3999.0
1775304047.5749815,1690000,3999.0
1775304064.1207237,1700000,3999.0
1775304081.17328,1710000,3999.0
1775304097.8316464,1720000,3999.0
1775304114.736835,1730000,3999.0
1775304131.1192498,1740000,3999.0
1775304147.8491473,1750000,3999.0
1775304164.466226,1760000,3999.0
1775304181.1724129,1770000,3999.0
1775304197.7235193,1780000,3999.0
1775304214.771779,1790000,3999.0
1775304231.5715294,1800000,3999.0
1775304248.6387079,1810000,3999.0
1775304265.1751785,1820000,3999.0
1775304282.0564764,1830000,3999.0
1775304298.6101773,1840000,3999.0
1775304315.4192543,1850000,3999.0
1775304331.8360631,1860000,3999.0
1775304348.800298,1870000,3999.0
1775304365.3798637,1880000,3999.0
1775304382.3273041,1890000,3999.0
1775304399.1255016,1900000,3618.800048828125
1775304416.0790665,1910000,3999.0
1775304433.022632,1920000,3999.0
1775304449.7315574,1930000,3999.0
1775304466.360014,1940000,3999.0
1775304481.3632116,1950000,3999.0
1775304498.202858,1960000,3999.0
1775304515.1872995,1970000,3999.0
1775304532.004229,1980000,3999.0
1775304548.9610913,1990000,3999.0
1775304566.0940025,2000000,3999.0
