wall_time,step,value
1775253034.390842,20000,0.19945600628852844
1775253054.4608932,30000,0.19891199469566345
1775253075.255274,40000,0.19836799800395966
1775253096.4809346,50000,0.19784000515937805
1775253117.3569121,60000,0.19729599356651306
1775253136.9710183,70000,0.19675199687480927
1775253157.5029604,80000,0.19620800018310547
1775253177.556862,90000,0.19568000733852386
1775253198.0992653,100000,0.19513599574565887
1775253218.2489605,110000,0.19459199905395508
1775253238.8076434,120000,0.19404800236225128
1775253259.5287595,130000,0.19351999461650848
1775253298.0410721,150000,0.1929759979248047
1775253318.264446,160000,0.1924320012331009
1775253338.9183254,170000,0.1919039934873581
1775253359.3786058,180000,0.1913599967956543
1775253378.4685767,190000,0.1908160001039505
1775253397.8142333,200000,0.1902720034122467
1775253418.4176307,210000,0.1897439956665039
1775253439.0773659,220000,0.1891999989748001
1775253458.823231,230000,0.1886560022830963
1775253479.2283762,240000,0.18811200559139252
1775253499.983442,250000,0.18758399784564972
1775253520.1590896,260000,0.18704000115394592
1775253557.0606108,280000,0.18649600446224213
1775253577.3242538,290000,0.18596799671649933
1775253597.9030073,300000,0.18542400002479553
1775253617.5199304,310000,0.18488000333309174
1775253638.0030553,320000,0.18433600664138794
1775253658.7183526,330000,0.18380799889564514
1775253679.859695,340000,0.18326400220394135
1775253699.7242122,350000,0.18272000551223755
1775253719.6877458,360000,0.18217599391937256
1775253739.25442,370000,0.18164800107479095
1775253759.3882165,380000,0.18110400438308716
1775253779.5395877,390000,0.18055999279022217
1775253800.5600908,400000,0.18001599609851837
1775253837.521816,420000,0.17948800325393677
1775253853.7622092,430000,0.17894400656223297
1775253871.1783285,440000,0.17839999496936798
1775253892.512537,450000,0.17787200212478638
1775253913.5572164,460000,0.17732800543308258
1775253933.4897428,470000,0.1767839938402176
1775253954.4894788,480000,0.1762399971485138
1775253975.892838,490000,0.1757120043039322
1775253995.9772532,500000,0.1751679927110672
1775254015.5117788,510000,0.1746239960193634
1775254036.355641,520000,0.1740799993276596
1775254057.4429364,530000,0.173552006483078
1775254077.1195438,540000,0.173007994890213
1775254115.0725622,560000,0.17246399819850922
1775254136.0371275,570000,0.1719360053539276
1775254156.2419636,580000,0.17139199376106262
1775254175.7871134,590000,0.17084799706935883
1775254195.500537,600000,0.17030400037765503
1775254216.4788198,610000,0.16977599263191223
1775254237.1208303,620000,0.16923199594020844
1775254256.4330459,630000,0.16868799924850464
1775254277.1861188,640000,0.16814400255680084
1775254297.9075813,650000,0.16761599481105804
1775254318.5948648,660000,0.16707199811935425
1775254337.8148155,670000,0.16652800142765045
1775254375.5208194,690000,0.16599999368190765
1775254396.6538634,700000,0.16545599699020386
1775254416.6128616,710000,0.16491200029850006
1775254437.2007437,720000,0.16436800360679626
1775254457.7945511,730000,0.16383999586105347
1775254478.3464568,740000,0.16329599916934967
1775254497.8080282,750000,0.16275200247764587
1775254517.9848146,760000,0.16220800578594208
1775254539.0744328,770000,0.16167999804019928
1775254560.2269485,780000,0.16113600134849548
1775254580.7634969,790000,0.1605920046567917
1775254601.612761,800000,0.1600479930639267
1775254622.7643645,810000,0.1595200002193451
1775254661.6869032,830000,0.1589760035276413
1775254683.1118999,840000,0.1584320068359375
1775254704.1152103,850000,0.1579039990901947
1775254724.9811761,860000,0.1573600023984909
1775254744.8308535,870000,0.1568160057067871
1775254764.5458076,880000,0.15627199411392212
