step,wall_time,Environment_Cumulative_Reward,Environment_Episode_Length,Losses_Policy_Loss,Losses_Value_Loss,Policy_Beta,Policy_Entropy,Policy_Epsilon,Policy_Extrinsic_Reward,Policy_Extrinsic_Value_Estimate,Policy_Learning_Rate
330000,1775253658.716324,-590.0818481445312,,0.024299975484609604,10.356424331665039,0.00419201934710145,2.268761157989502,0.18380799889564514,-590.0818481445312,-14.166065216064453,0.0002514240040909499
340000,1775253679.8581023,,,0.022674977779388428,133.1488800048828,0.004164873622357845,2.2618930339813232,0.18326400220394135,,-55.99271774291992,0.00024979200679808855
350000,1775253699.7221756,,,0.0287319403141737,35.368858337402344,0.004137727897614241,2.272063970565796,0.18272000551223755,,-64.88496398925781,0.0002481600095052272
360000,1775253719.6840549,-2455.56787109375,3999.0,0.018138593062758446,15.173230171203613,0.004110582172870636,2.2776079177856445,0.18217599391937256,-2455.56787109375,-65.04510498046875,0.00024652801221236587
370000,1775253739.2524104,-210.38661193847656,,0.01966264098882675,28.588172912597656,0.004084235057234764,2.2698841094970703,0.18164800107479095,-210.38661193847656,-14.462851524353027,0.0002449440071359277
380000,1775253759.3857005,,,0.019217541441321373,100.94686889648438,0.004057089798152447,2.2682266235351562,0.18110400438308716,,-19.035884857177734,0.00024331202439498156
390000,1775253779.5370731,,,0.021909313276410103,93.26206970214844,0.004029944073408842,2.2782506942749023,0.18055999279022217,,-18.01332664489746,0.000241680012550205
400000,1775253800.558091,-560.8408813476562,3999.0,0.025481386110186577,74.58365631103516,0.004002798348665237,2.2797937393188477,0.18001599609851837,-560.8408813476562,-16.834243774414062,0.00024004801525734365
410000,1775253819.1029665,-466.6734313964844,,,,,2.276735544204712,,-466.6734313964844,-10.463090896606445,
420000,1775253837.5233276,,,0.02350260317325592,21.81127166748047,0.0039764512330293655,2.2732956409454346,0.17948800325393677,,-12.16477108001709,0.0002384640247328207
430000,1775253853.76012,,,0.025048358365893364,39.347652435302734,0.003949305508285761,2.276658296585083,0.17894400656223297,,-12.621517181396484,0.00023683202743995935
440000,1775253871.176013,-435.33062744140625,3999.0,0.027941998094320297,6.018177032470703,0.003922159783542156,2.2660930156707764,0.17839999496936798,-435.33062744140625,-14.176158905029297,0.00023520001559518278
450000,1775253892.511003,-594.8272705078125,,0.021311279386281967,15.599440574645996,0.003895812900736928,2.2694754600524902,0.17787200212478638,-594.8272705078125,-11.55099105834961,0.00023361602507065982
460000,1775253913.5551805,,,0.025710955262184143,66.80380249023438,0.0038686671759933233,2.274789571762085,0.17732800543308258,,-13.758159637451172,0.00023198402777779847
470000,1775253933.4877152,,,0.02488459087908268,8.424407005310059,0.0038415216840803623,2.291451930999756,0.1767839938402176,,-13.188669204711914,0.00023035203048493713
480000,1775253954.4874513,-452.073486328125,3999.0,0.03155214712023735,9.403252601623535,0.0038143759593367577,2.291931629180908,0.1762399971485138,-452.073486328125,-11.904792785644531,0.00022872001864016056
490000,1775253975.890835,-313.3009948730469,,0.02199561521410942,4.916782379150391,0.0037880288437008858,2.2861475944519043,0.1757120043039322,-313.3009948730469,-9.037285804748535,0.0002271360281156376
500000,1775253995.9752326,,,0.029706012457609177,74.64537811279297,0.003760883118957281,2.2770533561706543,0.1751679927110672,,-12.226709365844727,0.00022550403082277626
510000,1775254015.5097103,,,0.020412174984812737,32.07115173339844,0.00373373762704432,2.2820019721984863,0.1746239960193634,,-15.504892349243164,0.0002238720189779997
520000,1775254036.353791,-577.7265014648438,3999.0,0.020954804494976997,66.33032989501953,0.0037065919023007154,2.289478063583374,0.1740799993276596,-577.7265014648438,-16.41879653930664,0.00022224002168513834
530000,1775254057.4408407,-662.7940063476562,,0.02203451283276081,8.727763175964355,0.0036802447866648436,2.2980637550354004,0.173552006483078,-662.7940063476562,-9.329656600952148,0.00022065603116061538
540000,1775254077.1174757,,,0.019069476053118706,58.36687469482422,0.0036530992947518826,2.243609666824341,0.173007994890213,,-11.257929801940918,0.00021902403386775404
550000,1775254094.3484683,,,,,,2.2817740440368652,,,-15.898674011230469,
560000,1775254115.071559,-500.533203125,3999.0,0.024053892120718956,28.632625579833984,0.003625953570008278,2.296166181564331,0.17246399819850922,-500.533203125,-16.65433692932129,0.00021739202202297747
570000,1775254136.0351214,-695.3274536132812,,0.028325967490673065,5.376301288604736,0.003599606454372406,2.2948031425476074,0.1719360053539276,-695.3274536132812,-9.443872451782227,0.0002158080314984545
580000,1775254156.240438,,,0.021622756496071815,25.040283203125,0.0035724607296288013,2.2833149433135986,0.17139199376106262,,-11.750064849853516,0.00021417603420559317
590000,1775254175.785569,,,0.02312922105193138,54.5899658203125,0.0035453152377158403,2.2841439247131348,0.17084799706935883,,-14.310371398925781,0.0002125440223608166
600000,1775254195.4980268,-495.1818542480469,3999.0,0.029124945402145386,27.082698822021484,0.0035181695129722357,2.2999510765075684,0.17030400037765503,-495.1818542480469,-13.945392608642578,0.00021091202506795526
610000,1775254216.4772255,-589.3616333007812,,0.024004671722650528,25.591880798339844,0.003491822397336364,2.2774500846862793,0.16977599263191223,-589.3616333007812,-11.640620231628418,0.0002093280345434323
620000,1775254237.1182766,,,0.019474990665912628,83.7681655883789,0.003464676905423403,2.268650770187378,0.16923199594020844,,-17.364665985107422,0.00020769603725057095
630000,1775254256.4310386,,,0.021415747702121735,146.99180603027344,0.003437531180679798,2.3120758533477783,0.16868799924850464,,-42.223297119140625,0.00020606402540579438
640000,1775254277.183608,-1924.7193603515625,3999.0,0.027095718309283257,50.92726135253906,0.003410385688766837,2.2957112789154053,0.16814400255680084,-1924.7193603515625,-44.27606964111328,0.00020443202811293304
650000,1775254297.9054902,-378.753662109375,,0.023456592112779617,33.98217010498047,0.0033840383403003216,2.300154447555542,0.16761599481105804,-378.753662109375,-11.106738090515137,0.00020284803758841008
660000,1775254318.592867,,,0.022405624389648438,75.51861572265625,0.0033568928483873606,2.266024112701416,0.16707199811935425,,-10.617502212524414,0.0002012160257436335
670000,1775254337.8128142,,,0.021229717880487442,78.29841613769531,0.003329747123643756,2.2879843711853027,0.16652800142765045,,-21.286142349243164,0.00019958402845077217
680000,1775254354.969485,-1389.1903076171875,3999.0,,,,2.2919957637786865,,-1389.1903076171875,-45.016571044921875,
690000,1775254375.5233305,-412.82891845703125,,0.019204430282115936,143.18258666992188,0.003303400008007884,2.297987461090088,0.16599999368190765,-412.82891845703125,-10.109875679016113,0.0001980000379262492
700000,1775254396.652332,,,0.02450108900666237,39.51445007324219,0.003276254516094923,2.253416061401367,0.16545599699020386,,-28.789487838745117,0.00019636804063338786
710000,1775254416.6107569,,,0.023787347599864006,385.9156494140625,0.0032491087913513184,2.256244421005249,0.16491200029850006,,-76.5313491821289,0.0001947360287886113
720000,1775254437.1979036,-4030.024169921875,3999.0,0.020609257742762566,405.22747802734375,0.0032219632994383574,2.288457155227661,0.16436800360679626,-4030.024169921875,-156.50547790527344,0.00019310403149574995
730000,1775254457.792155,-1310.2572021484375,,0.025740843266248703,310.9901123046875,0.003195615950971842,2.270883321762085,0.16383999586105347,-1310.2572021484375,-14.207992553710938,0.000191520040971227
740000,1775254478.3438559,,,0.025142621248960495,152.60577392578125,0.003168470459058881,2.23964262008667,0.16329599916934967,,-27.996313095092773,0.00018988804367836565
750000,1775254497.8055172,,,0.026892075315117836,370.8101501464844,0.003141324734315276,2.282214641571045,0.16275200247764587,,-55.31700897216797,0.00018825603183358908
760000,1775254517.9827507,-1388.3529052734375,3999.0,0.026698196306824684,321.5834655761719,0.003114179242402315,2.291490077972412,0.16220800578594208,-1388.3529052734375,-53.912479400634766,0.00018662403454072773
770000,1775254539.0724056,-478.4617004394531,,0.01762496307492256,125.48978424072266,0.0030878318939357996,2.2759547233581543,0.16167999804019928,-478.4617004394531,-13.000036239624023,0.00018504004401620477
780000,1775254560.224629,,,0.024238476529717445,236.2342071533203,0.0030606864020228386,2.248622179031372,0.16113600134849548,,-40.59159469604492,0.0001834080321714282
790000,1775254580.762491,,,0.019150838255882263,74.33919525146484,0.0030335409101098776,2.2674872875213623,0.1605920046567917,,-54.831092834472656,0.00018177603487856686
800000,1775254601.6100478,-2045.7215576171875,3999.0,0.021286211907863617,89.61009979248047,0.003006395185366273,2.276339054107666,0.1600479930639267,-2045.7215576171875,-58.356475830078125,0.00018014403758570552
810000,1775254622.7623487,-598.4193725585938,,0.021965475752949715,151.06564331054688,0.002980048069730401,2.276559591293335,0.1595200002193451,-598.4193725585938,-9.871161460876465,0.00017856004706118256
820000,1775254641.3647249,,,,,,2.2411887645721436,,,-17.463855743408203,
830000,1775254661.6889124,,,0.02188734896481037,123.48243713378906,0.0029529023449867964,2.323122978210449,0.1589760035276413,,-23.043411254882812,0.000176928035216406
840000,1775254683.1103883,-531.3800048828125,3999.0,0.018886348232626915,42.05934143066406,0.0029257568530738354,2.305514335632324,0.1584320068359375,-531.3800048828125,-21.376346588134766,0.00017529603792354465
850000,1775254704.1121552,-523.7946166992188,,0.02181682176887989,55.66787338256836,0.00289940950460732,2.271653890609741,0.1579039990901947,-523.7946166992188,-10.863131523132324,0.00017371204739902169
860000,1775254724.978627,,,0.023567399010062218,56.659881591796875,0.002872264012694359,2.2686448097229004,0.1573600023984909,,-22.3877010345459,0.00017208003555424511
870000,1775254744.8282106,,,0.026276951655745506,127.78594207763672,0.002845118287950754,2.3012101650238037,0.1568160057067871,,-44.28693389892578,0.00017044803826138377
880000,1775254764.5442688,-1835.1319580078125,3999.0,0.02175184153020382,64.13735961914062,0.002817972796037793,2.295135974884033,0.15627199411392212,-1835.1319580078125,-52.936038970947266,0.00016881604096852243
890000,1775254785.2377815,-634.5634765625,,0.027375172823667526,52.36514663696289,0.0027916256804019213,2.275753974914551,0.15574400126934052,-634.5634765625,-24.454513549804688,0.00016723205044399947
900000,1775254806.7355006,,,0.023943565785884857,114.92697143554688,0.0027644799556583166,2.2966041564941406,0.15520000457763672,,-44.60294723510742,0.0001656000385992229
910000,1775254826.755076,,,0.02809733897447586,168.60806274414062,0.0027373344637453556,2.2891407012939453,0.15465599298477173,,-51.28314208984375,0.00016396804130636156
920000,1775254847.160928,-2426.56884765625,3999.0,0.02761887013912201,156.9832763671875,0.002710188739001751,2.282128095626831,0.15411199629306793,-2426.56884765625,-54.44758224487305,0.00016233604401350021
930000,1775254867.8743038,-806.60009765625,,0.02112702652812004,27.934738159179688,0.002683841623365879,2.321225643157959,0.15358400344848633,-806.60009765625,-8.650460243225098,0.00016075205348897725
940000,1775254888.8619256,,,0.02390127070248127,54.547054290771484,0.0026566958986222744,2.3012516498565674,0.15304000675678253,,-13.507125854492188,0.00015912004164420068
950000,1775254906.750655,,,,,,2.3150088787078857,,,-40.963966369628906,
960000,1775254927.6087484,-1469.1912841796875,3999.0,0.026990756392478943,140.58984375,0.0026295504067093134,2.338578701019287,0.15249599516391754,-1469.1912841796875,-61.58252716064453,0.00015748804435133934
970000,1775254948.653103,-633.099609375,,0.026020362973213196,30.31605339050293,0.0026032032910734415,2.318923234939575,0.15196800231933594,-633.099609375,-11.043668746948242,0.00015590405382681638
980000,1775254969.6868594,,,0.027091965079307556,63.9844970703125,0.002576057566329837,2.3121345043182373,0.15142400562763214,,-12.193622589111328,0.0001542720419820398
990000,1775254989.4403164,,,0.025191573426127434,44.67507553100586,0.002548912074416876,2.336862087249756,0.15087999403476715,,-19.186185836791992,0.00015264004468917847
1000000,1775255010.0457194,-530.884521484375,3999.0,0.021451937034726143,42.11436080932617,0.002521766349673271,2.3410940170288086,0.15033599734306335,-530.884521484375,-23.090450286865234,0.00015100804739631712
1010000,1775255030.5782247,-445.6743469238281,,0.021683210507035255,26.212810516357422,0.0024954192340373993,2.298475742340088,0.14980800449848175,-445.6743469238281,-9.639620780944824,0.00014942405687179416
1020000,1775255050.949284,,,0.027263078838586807,116.73368835449219,0.0024682735092937946,2.3189969062805176,0.14926399290561676,,-20.253402709960938,0.0001477920450270176
1030000,1775255070.992112,,,0.028139375150203705,110.19355010986328,0.0024411280173808336,2.322599172592163,0.14871999621391296,,-48.33454895019531,0.00014616004773415625
1040000,1775255091.3517823,-512.9140014648438,3999.0,0.026077300310134888,184.21792602539062,0.002413982292637229,2.3148341178894043,0.14817599952220917,-512.9140014648438,-54.25607681274414,0.0001445280504412949
1050000,1775255112.7740848,-9297.2578125,,0.018449950963258743,133.17176818847656,0.002387635177001357,2.338188648223877,0.14764800667762756,-9297.2578125,-15.195399284362793,0.00014294404536485672
1060000,1775255133.891459,,,0.024019483476877213,264.3721618652344,0.002360489685088396,2.310884475708008,0.14710399508476257,,-55.44319152832031,0.00014131204807199538
1070000,1775255153.3772707,,,0.017100071534514427,149.94281005859375,0.0023333439603447914,2.3009417057037354,0.14655999839305878,,-85.67694854736328,0.00013968005077913404
1080000,1775255174.4532022,-2597.4658203125,3999.0,0.022536691278219223,87.15579986572266,0.0023061984684318304,2.3126912117004395,0.14601600170135498,-2597.4658203125,-92.97661590576172,0.0001380480534862727
1090000,1775255192.8354983,-676.477783203125,,,,,2.3032798767089844,,-676.477783203125,-12.355803489685059,
1100000,1775255213.7472508,,,0.0262861717492342,82.35090637207031,0.002279851119965315,2.2713329792022705,0.14548799395561218,,-15.407590866088867,0.0001364640484098345
1110000,1775255233.7359068,,,0.023303767666220665,161.91488647460938,0.002252705628052354,2.3107967376708984,0.1449439972639084,,-32.65245819091797,0.00013483205111697316
1120000,1775255254.5054023,-652.9580688476562,3999.0,0.0207667276263237,66.1760482788086,0.002225559903308749,2.317959785461426,0.1444000005722046,-652.9580688476562,-38.07266616821289,0.00013320005382411182
1130000,1775255275.2255647,-319.6927185058594,,0.022905701771378517,31.041263580322266,0.0021992127876728773,2.2747015953063965,0.1438719928264618,-319.6927185058594,-10.1885986328125,0.00013161606329958886
1140000,1775255295.9054322,,,0.026142364367842674,122.25244903564453,0.0021720672957599163,2.2606725692749023,0.143327996134758,,-13.673402786254883,0.0001299840514548123
1150000,1775255315.2933054,,,0.02595064789056778,124.48519897460938,0.0021449215710163116,2.2680065631866455,0.1427839994430542,,-12.526408195495605,0.00012835205416195095
1160000,1775255335.4067292,-1247.876953125,3999.0,0.024332625791430473,205.74549865722656,0.0021177760791033506,2.2922115325927734,0.1422400027513504,-1247.876953125,-58.17476272583008,0.0001267200568690896
1170000,1775255355.8626328,-418.4158020019531,,0.028381403535604477,76.0441665649414,0.002091428730636835,2.2998733520507812,0.1417119950056076,-418.4158020019531,-12.478357315063477,0.00012513605179265141
1180000,1775255376.1991947,,,0.015504277311265469,103.76382446289062,0.002064283238723874,2.245363712310791,0.1411679983139038,,-12.325310707092285,0.00012350405449979007
1190000,1775255395.5182624,,,0.018037060275673866,76.64960479736328,0.0020371375139802694,2.271515369415283,0.1406240016222,,-18.811132431030273,0.00012187205720692873
1200000,1775255415.960259,-387.2002868652344,3999.0,0.02518940344452858,29.74888801574707,0.0020099920220673084,2.28778076171875,0.14008000493049622,-387.2002868652344,-18.599475860595703,0.00012024005991406739
1210000,1775255436.7507257,-1607.0301513671875,,0.02973729744553566,10.474122047424316,0.0019836449064314365,2.32898211479187,0.13955199718475342,-1607.0301513671875,-10.987196922302246,0.00011865606211358681
1220000,1775255457.6167738,,,0.02480452135205269,82.52063751220703,0.001956499181687832,2.241539478302002,0.13900800049304962,,-10.92594051361084,0.00011702405754476786
1230000,1775255474.4031932,,,,,,2.277114152908325,,,-14.71517562866211,
1240000,1775255494.60851,-371.2967529296875,3999.0,0.018478933721780777,42.590538024902344,0.001929353573359549,2.294855833053589,0.13846400380134583,-371.2967529296875,-16.694053649902344,0.00011539206025190651
1250000,1775255514.8043797,-518.2579956054688,,0.02225840464234352,55.049537658691406,0.0019030064577236772,2.318816661834717,0.13793599605560303,-518.2579956054688,-8.775704383850098,0.00011380806245142594
1260000,1775255535.5343227,,,0.025320515036582947,14.035887718200684,0.0018758608493953943,2.264380693435669,0.13739199936389923,,-12.235403060913086,0.0001121760651585646
1270000,1775255554.7894802,,,0.022891126573085785,68.1825180053711,0.0018487152410671115,2.302844762802124,0.13684800267219543,,-14.583023071289062,0.00011054406058974564
1280000,1775255574.5306458,-557.7891845703125,3999.0,0.023554688319563866,47.56062698364258,0.0018215696327388287,2.2742044925689697,0.13630400598049164,-557.7891845703125,-17.04538917541504,0.0001089120632968843
1290000,1775255594.8183072,-659.704345703125,,0.0208299458026886,41.164405822753906,0.001795222400687635,2.2919437885284424,0.13577599823474884,-659.704345703125,-10.055052757263184,0.00010732806549640372
1300000,1775255614.6935985,,,0.025821503251791,62.612937927246094,0.0017680767923593521,2.2240066528320312,0.13523200154304504,,-24.302385330200195,0.00010569606820354238
1310000,1775255652.5003207,,,0.023797892034053802,99.36328887939453,0.0017409311840310693,2.2733957767486572,0.13468800485134125,,-20.281679153442383,0.00010406406363472342
1320000,1775255673.6168315,,,0.032685551792383194,21.227773666381836,0.0017137855757027864,2.304689884185791,0.13414399325847626,,-15.877228736877441,0.00010243206634186208
1330000,1775255694.5443351,,,0.024695178493857384,15.788637161254883,0.0016866399673745036,2.302647113800049,0.13359999656677246,,-18.42555809020996,0.00010080006904900074
1340000,1775255714.5410771,,,0.02529962919652462,41.733219146728516,0.0016594943590462208,2.278728723526001,0.13305599987506866,,-17.55189323425293,9.916806448018178e-05
1350000,1775255735.108705,-1125.048828125,3998.0,0.025074133649468422,35.123252868652344,0.0016331721562892199,2.2926669120788574,0.13252849876880646,-1125.048828125,-18.20801544189453,9.758556552696973e-05
1360000,1775255753.4815638,,,,,,2.257345199584961,,,-20.6292724609375,
1370000,1775255774.3950515,,,0.020006684586405754,51.24040222167969,0.001606026547960937,2.3005118370056152,0.13198450207710266,,-20.086238861083984,9.595356823410839e-05
1380000,1775255794.387821,,,0.023212473839521408,30.242923736572266,0.0015788809396326542,2.322408676147461,0.13144050538539886,,-19.021852493286133,9.432157094124705e-05
1390000,1775255814.9811609,-785.423583984375,3999.0,0.030854487791657448,15.661178588867188,0.0015525337075814605,2.3036692142486572,0.13091249763965607,-785.423583984375,-17.577381134033203,9.273756586480886e-05
1400000,1775255836.4529352,,,0.024283338338136673,53.66926193237305,0.0015253880992531776,2.304633378982544,0.13036850094795227,,-18.613651275634766,9.110556857194752e-05
1410000,1775255857.7086527,,,0.025027291849255562,39.65388107299805,0.0014982426073402166,2.333820343017578,0.12982450425624847,,-18.892412185668945,8.947357127908617e-05
1420000,1775255877.8294725,,,0.022174309939146042,11.8193998336792,0.0014710969990119338,2.3299899101257324,0.12928049266338348,,-18.435819625854492,8.784157398622483e-05
1430000,1775255898.1011603,-757.7064208984375,3999.0,0.024021754041314125,28.626293182373047,0.00144474976696074,2.304370641708374,0.12875249981880188,-757.7064208984375,-20.783506393432617,8.625756890978664e-05
1440000,1775255918.9168448,,,0.02845456637442112,29.92563819885254,0.0014176041586324573,2.304389476776123,0.12820850312709808,,-21.170455932617188,8.46255716169253e-05
1450000,1775255939.5311441,,,0.02081153728067875,16.627723693847656,0.0013904585503041744,2.3358964920043945,0.1276645064353943,,-19.87580108642578,8.299357432406396e-05
1460000,1775255959.3649306,,,0.028189286589622498,13.722569465637207,0.0013633129419758916,2.329120635986328,0.1271204948425293,,-19.178466796875,8.1361569755245e-05
1470000,1775255979.6029792,-636.0778198242188,3999.0,0.021362265571951866,29.428070068359375,0.0013369657099246979,2.31685471534729,0.1265925019979477,-636.0778198242188,-17.36426544189453,7.977757195476443e-05
1480000,1775256000.461716,,,0.02717677876353264,50.570533752441406,0.001309820101596415,2.3044469356536865,0.1260485053062439,,-19.211938858032227,7.814557466190308e-05
1490000,1775256021.6884522,,,0.0243862085044384,31.706266403198242,0.0012826744932681322,2.3130295276641846,0.1255044937133789,,-18.548038482666016,7.651357736904174e-05
1500000,1775256038.9653955,,,,,,2.321814775466919,,,-18.654569625854492,
1510000,1775256059.353142,-716.3968505859375,3999.0,0.027580590918660164,25.32152557373047,0.0012555290013551712,2.321876287460327,0.12496049702167511,-716.3968505859375,-15.412422180175781,7.488157280022278e-05
1520000,1775256080.2176085,,,0.021627873182296753,30.899036407470703,0.0012291817693039775,2.3130853176116943,0.12443249672651291,,-20.115520477294922,7.329757499974221e-05
1530000,1775256101.240053,,,0.026701373979449272,17.079675674438477,0.0012020361609756947,2.314692974090576,0.12388850003480911,,-20.71086311340332,7.166557770688087e-05
1540000,1775256121.3501685,,,0.017564162611961365,13.675820350646973,0.0011748905526474118,2.31717586517334,0.12334450334310532,,-25.9693603515625,7.003357313806191e-05
1550000,1775256141.5769017,-784.3668823242188,3999.0,0.025792976841330528,31.165695190429688,0.0011485433205962181,2.322160482406616,0.12281650304794312,-784.3668823242188,-19.227872848510742,6.844957533758134e-05
1560000,1775256162.8726027,,,0.03283584117889404,39.42424011230469,0.0011213977122679353,2.322014331817627,0.12227249890565872,,-20.49558448791504,6.681757804472e-05
1570000,1775256183.895839,,,0.024569807574152946,13.828575134277344,0.0010942521039396524,2.3356823921203613,0.12172850221395493,,-15.02625560760498,6.518558075185865e-05
1580000,1775256204.0007777,,,0.023288708180189133,13.988086700439453,0.0010671064956113696,2.3254642486572266,0.12118449807167053,,-16.848424911499023,6.35535761830397e-05
1590000,1775256224.4150686,-715.141357421875,3999.0,0.022687049582600594,29.484994888305664,0.0010407593799754977,2.317443609237671,0.12065649777650833,-715.141357421875,-18.975568771362305,6.196957838255912e-05
1600000,1775256245.6274369,,,0.024057969450950623,30.405529022216797,0.0010136137716472149,2.3247275352478027,0.12011250108480453,,-16.5577449798584,6.033758108969778e-05
1610000,1775256266.7286623,,,0.025887394323945045,17.628068923950195,0.000986468163318932,2.3346781730651855,0.11956849694252014,,-15.95034408569336,5.870558015885763e-05
1620000,1775256286.6247172,,,0.01966151036322117,16.26770782470703,0.0009593225549906492,2.3236637115478516,0.11902450025081635,,-19.390756607055664,5.707357922801748e-05
1630000,1775256301.7900655,-726.3856201171875,3999.0,,,,2.316452980041504,,-726.3856201171875,-17.27696418762207,
1640000,1775256321.5594513,,,0.022890493273735046,49.18500900268555,0.0009329753229394555,2.3292453289031982,0.11849649995565414,,-17.560359954833984,5.5489581427536905e-05
1650000,1775256343.0114987,,,0.020925287157297134,25.617191314697266,0.0009058297728188336,2.33518648147583,0.11795250326395035,,-17.412113189697266,5.3857580496696755e-05
