wall_time,step,value
1775253013.0301323,10000,-18.85519027709961
1775253034.3865871,20000,-36.17739486694336
1775253054.4568741,30000,-76.94121551513672
1775253075.2512665,40000,-89.78514099121094
1775253096.4748871,50000,-20.11736297607422
1775253117.3528774,60000,-66.62511444091797
1775253136.9669118,70000,-72.97514343261719
1775253157.4998093,80000,-106.90280151367188
1775253177.55081,90000,-20.16183853149414
1775253198.0951416,100000,-15.816303253173828
1775253218.2454503,110000,-15.088769912719727
1775253238.8031049,120000,-16.4975528717041
1775253259.5233428,130000,-15.748398780822754
1775253277.7169487,140000,-13.540602684020996
1775253298.03907,150000,-20.333377838134766
1775253318.2592428,160000,-43.368350982666016
1775253338.913063,170000,-15.354924201965332
1775253359.3740644,180000,-17.172365188598633
1775253378.4635463,190000,-16.666019439697266
1775253397.809684,200000,-20.020559310913086
1775253418.411333,210000,-15.858675003051758
1775253439.0732663,220000,-18.877700805664062
1775253458.8199375,230000,-18.987247467041016
1775253479.2241535,240000,-17.331388473510742
1775253499.9788518,250000,-16.736574172973633
1775253520.1542492,260000,-14.666994094848633
1775253537.2804084,270000,-18.607852935791016
1775253557.0580657,280000,-16.623760223388672
1775253577.3187053,290000,-14.128975868225098
1775253597.8990037,300000,-17.427518844604492
1775253617.5153642,310000,-16.0821590423584
1775253637.9994788,320000,-16.805875778198242
1775253658.7124817,330000,-14.166065216064453
1775253679.8550847,340000,-55.99271774291992
1775253699.7201707,350000,-64.88496398925781
1775253719.6829891,360000,-65.04510498046875
1775253739.2483804,370000,-14.462851524353027
1775253759.3834822,380000,-19.035884857177734
1775253779.5345643,390000,-18.01332664489746
1775253800.5565763,400000,-16.834243774414062
1775253819.0951197,410000,-10.463090896606445
1775253837.5198097,420000,-12.16477108001709
1775253853.7581174,430000,-12.621517181396484
1775253871.1739874,440000,-14.176158905029297
1775253892.5069823,450000,-11.55099105834961
1775253913.553673,460000,-13.758159637451172
1775253933.4857166,470000,-13.188669204711914
1775253954.484906,480000,-11.904792785644531
1775253975.8857856,490000,-9.037285804748535
1775253995.973227,500000,-12.226709365844727
1775254015.5082033,510000,-15.504892349243164
1775254036.3517823,520000,-16.41879653930664
1775254057.4361618,530000,-9.329656600952148
1775254077.1149964,540000,-11.257929801940918
1775254094.3469465,550000,-15.898674011230469
1775254115.0685232,560000,-16.65433692932129
1775254136.030606,570000,-9.443872451782227
1775254156.237934,580000,-11.750064849853516
1775254175.783035,590000,-14.310371398925781
1775254195.4954324,600000,-13.945392608642578
1775254216.4731548,610000,-11.640620231628418
1775254237.1171932,620000,-17.364665985107422
1775254256.4290302,630000,-42.223297119140625
1775254277.1820939,640000,-44.27606964111328
1775254297.9009771,650000,-11.106738090515137
1775254318.590341,660000,-10.617502212524414
1775254337.8107755,670000,-21.286142349243164
1775254354.9669251,680000,-45.016571044921875
