step,wall_time,Environment_Cumulative_Reward,Environment_Episode_Length,Losses_Policy_Loss,Losses_Value_Loss,Policy_Beta,Policy_Entropy,Policy_Epsilon,Policy_Extrinsic_Reward,Policy_Extrinsic_Value_Estimate,Policy_Learning_Rate
50000,1775901216.6199963,10320.6708984375,3999.0,0.023601802065968513,530.2716674804688,0.004986586980521679,1.4384667873382568,0.19973120093345642,10320.6708984375,293.9139709472656,0.0002991936053149402
100000,1775901302.2280054,8934.3837890625,3999.0,0.024850817397236824,338.9748840332031,0.004962213337421417,1.473304033279419,0.1992427557706833,8934.3837890625,260.084716796875,0.00029772825655527413
150000,1775901384.8128717,7993.0849609375,3999.0,0.024732887744903564,300.1113586425781,0.004937916528433561,1.4817806482315063,0.19875584542751312,7993.0849609375,228.88143920898438,0.00029626753530465066
200000,1775901472.000507,8216.923828125,3999.0,0.025751585140824318,332.21185302734375,0.0049135428853333,1.4766321182250977,0.1982673853635788,8216.923828125,241.80418395996094,0.0002948021865449846
250000,1775901572.487001,10868.5087890625,3999.0,0.022567270323634148,377.66973876953125,0.004886525217443705,1.4615631103515625,0.19772595167160034,10868.5087890625,289.2687072753906,0.0002931778726633638
300000,1775901670.8006725,7279.14599609375,3999.0,0.02197037637233734,397.91571044921875,0.004862179979681969,1.4986201524734497,0.19723807275295258,7279.14599609375,219.3571014404297,0.0002917142410296947
350000,1775901775.1365163,6866.896484375,3999.0,0.027320027351379395,334.68115234375,0.004837854765355587,1.5078507661819458,0.19675059616565704,6866.896484375,195.18019104003906,0.0002902517735492438
400000,1775901874.2524228,10707.380859375,3999.0,0.023635946214199066,318.17620849609375,0.004813509527593851,1.446271300315857,0.19626271724700928,10707.380859375,294.2945556640625,0.0002887881710194051
450000,1775901977.7921836,7456.029296875,3837.333251953125,0.022959325462579727,355.167236328125,0.004789172671735287,1.457789421081543,0.19577500224113464,7456.029296875,238.1776885986328,0.00028732503415085375
500000,1775902083.7094238,8088.1044921875,3999.0,0.02388795092701912,373.0162658691406,0.004762156866490841,1.4811619520187378,0.19523361325263977,8088.1044921875,179.90399169921875,0.0002857008366845548
550000,1775902184.2773755,1046.8463134765625,3999.0,0.021671146154403687,425.5501403808594,0.004737807437777519,1.4957046508789062,0.19474564492702484,1046.8463134765625,148.01318359375,0.0002842369140125811
600000,1775902288.1356573,9967.5927734375,3999.0,0.024001531302928925,485.9772644042969,0.004713486414402723,1.4681445360183716,0.19425824284553528,9967.5927734375,256.2685546875,0.0002827747375704348
650000,1775902392.4852917,10712.5595703125,3999.0,0.025658752769231796,372.0967102050781,0.004686439875513315,1.4593372344970703,0.19371622800827026,10712.5595703125,251.72837829589844,0.0002811487065628171
700000,1775902492.6606252,6061.2529296875,3999.0,0.022936951369047165,489.9606628417969,0.004662119317799807,1.4530811309814453,0.1932288408279419,6061.2529296875,243.35031127929688,0.0002796865301206708
750000,1775902600.6150796,9136.37890625,3999.0,0.025674866512417793,457.17706298828125,0.004637769423425198,1.4686261415481567,0.19274087250232697,9136.37890625,262.2673034667969,0.00027822263655252755
800000,1775902698.591066,10468.03125,3999.0,0.024045433849096298,453.5016784667969,0.004613388795405626,1.4624049663543701,0.1922522783279419,10468.03125,266.74945068359375,0.0002767568512354046
850000,1775902799.9072256,6545.17529296875,3999.0,0.023898713290691376,624.2589111328125,0.00458909897133708,1.51168954372406,0.19176551699638367,6545.17529296875,139.2666015625,0.00027529653743840754
900000,1775902899.4862945,4819.5556640625,3999.0,0.023649973794817924,488.26507568359375,0.004562033340334892,1.4786112308502197,0.1912231147289276,4819.5556640625,193.81640625,0.00027366934227757156
950000,1775902995.3363605,6658.15576171875,3999.0,0.025314131751656532,443.4283447265625,0.004537712316960096,1.4935613870620728,0.19073571264743805,6658.15576171875,186.70712280273438,0.00027220716583542526
1000000,1775903099.2400866,6753.89404296875,3999.0,0.021671278402209282,421.5978698730469,0.004513372201472521,1.4733296632766724,0.19024793803691864,6753.89404296875,223.7444305419922,0.00027074385434389114
1050000,1775903195.340862,9819.052734375,3999.0,0.024295149371027946,306.4136657714844,0.004489041864871979,1.5109590291976929,0.18976035714149475,9819.052734375,173.80174255371094,0.0002692810958251357
1100000,1775903296.9917789,4906.0361328125,3999.0,0.0228816457092762,274.09063720703125,0.004464701749384403,1.4561328887939453,0.18927258253097534,4906.0361328125,298.1900329589844,0.00026781775522977114
1150000,1775903398.5239153,13411.8232421875,3999.0,0.02531297877430916,389.179443359375,0.0044376361183822155,1.4808549880981445,0.1887301802635193,13411.8232421875,248.00599670410156,0.00026619056006893516
