step,wall_time,Environment_Cumulative_Reward,Environment_Episode_Length,Losses_Policy_Loss,Losses_Value_Loss,Policy_Beta,Policy_Entropy,Policy_Epsilon,Policy_Extrinsic_Reward,Policy_Extrinsic_Value_Estimate,Policy_Learning_Rate
10000,1775315922.5646024,,,,,,2.2857165336608887,,,150.47463989257812,
20000,1775315939.9450192,,,0.015322251245379448,1096.4901123046875,0.004972854629158974,2.286480665206909,0.19945600628852844,,97.43881225585938,0.0002983679878525436
30000,1775315956.2532754,,,0.021640809252858162,1055.861083984375,0.004945708904415369,2.3211512565612793,0.19891199469566345,,-10.369068145751953,0.00029673599055968225
40000,1775315973.302781,1355.20751953125,3999.0,0.026176191866397858,1675.7508544921875,0.004918563179671764,2.330212354660034,0.19836799800395966,1355.20751953125,-151.932373046875,0.0002951039932668209
50000,1775315990.386079,-3868.46435546875,,0.02912769466638565,1091.7606201171875,0.0048922160640358925,2.3118677139282227,0.19784000515937805,-3868.46435546875,130.0615234375,0.0002935199881903827
60000,1775316007.818792,,,0.019136205315589905,1044.509521484375,0.004865070339292288,2.302398920059204,0.19729599356651306,,53.90290832519531,0.0002918879908975214
70000,1775316024.3294213,,,0.024522125720977783,809.2462768554688,0.004837924614548683,2.3091609477996826,0.19675199687480927,,-79.10009765625,0.00029025599360466003
80000,1775316041.3457935,245.96791076660156,3999.0,0.027102453634142876,1189.427490234375,0.004810779355466366,2.3083465099334717,0.19620800018310547,245.96791076660156,-59.835105895996094,0.0002886239963117987
90000,1775316058.6118944,2791.787109375,,0.02312164194881916,1042.449951171875,0.004784431774169207,2.3216960430145264,0.19568000733852386,2791.787109375,66.23444366455078,0.0002870399912353605
100000,1775316075.8372211,,,0.02334843948483467,345.630615234375,0.004757286515086889,2.323901891708374,0.19513599574565887,,25.635326385498047,0.00028540799394249916
110000,1775316092.3508148,,,0.031221777200698853,1297.489990234375,0.004730140790343285,2.3204398155212402,0.19459199905395508,,10.632168769836426,0.0002837759966496378
120000,1775316109.3095212,1420.9473876953125,3999.0,0.024707354605197906,925.4720458984375,0.00470299506559968,2.3009376525878906,0.19404800236225128,1420.9473876953125,49.427425384521484,0.0002821439993567765
130000,1775316126.9199686,775.0110473632812,925.0,0.025473030284047127,1789.5367431640625,0.004676732700318098,2.2702319622039795,0.19352169334888458,775.0110473632812,97.63343811035156,0.00028056511655449867
140000,1775316144.0698912,,,0.023834414780139923,1045.4263916015625,0.004651024471968412,2.275172472000122,0.1930065006017685,,41.98872375488281,0.0002790194994304329
150000,1775316158.513492,,,,,,2.29259991645813,,,-83.91199493408203,
160000,1775316176.2686107,-1613.59228515625,3999.0,0.033152248710393906,1284.1883544921875,0.004624038469046354,2.307105541229248,0.19246569275856018,-1613.59228515625,-108.32926177978516,0.0002773971064016223
170000,1775316192.72448,9827.740234375,3999.0,0.023952730000019073,883.2222290039062,0.0045976112596690655,2.3110382556915283,0.19193610548973083,9827.740234375,121.60081481933594,0.00027580829919315875
180000,1775316210.1138923,,,0.025622040033340454,986.4124145507812,0.004571982659399509,2.289649248123169,0.1914225071668625,,48.236080169677734,0.0002742675133049488
190000,1775316226.740528,,,0.026523705571889877,1094.643798828125,0.004544996656477451,2.2843923568725586,0.19088169932365417,,18.674718856811523,0.0002726451202761382
200000,1775316244.3546908,1428.223388671875,3999.0,0.020590830594301224,660.3458862304688,0.004519288428127766,2.2784039974212646,0.19036650657653809,1428.223388671875,-21.000640869140625,0.00027109950315207243
210000,1775316260.8185651,10119.0263671875,3999.0,0.02515924535691738,870.6973266601562,0.004493020940572023,2.275430679321289,0.18984009325504303,10119.0263671875,119.71475982666016,0.0002695203002076596
220000,1775316278.0370636,,,0.023772170767188072,1515.981689453125,0.004467392340302467,2.27583909034729,0.18932649493217468,,-4.976368427276611,0.00026797951431944966
230000,1775316294.5843241,5141.90478515625,2627.0,0.022359473630785942,879.790283203125,0.004440406337380409,2.2730767726898193,0.18878570199012756,5141.90478515625,31.76058006286621,0.00026635712129063904
