step,wall_time,Environment_Cumulative_Reward,Environment_Episode_Length,Losses_Policy_Loss,Losses_Value_Loss,Policy_Beta,Policy_Entropy,Policy_Epsilon,Policy_Extrinsic_Reward,Policy_Extrinsic_Value_Estimate,Policy_Learning_Rate
250000,1775241290.6765056,-948.0170288085938,,0.0283522866666317,9.995590209960938,0.00438044173642993,2.157686948776245,0.18758399784564972,-948.0170288085938,-21.239749908447266,0.000262752000708133
260000,1775241311.5430067,,,0.029784653335809708,79.95088958740234,0.004353296011686325,2.152693271636963,0.18704000115394592,,-27.847095489501953,0.00026112000341527164
270000,1775241328.1586533,,,,,,2.1544790267944336,,,-28.810848236083984,
280000,1775241348.2196298,-1142.5091552734375,3999.0,0.02077123336493969,66.92926025390625,0.00432615028694272,2.161400318145752,0.18649600446224213,-1142.5091552734375,-30.806949615478516,0.0002594880061224103
290000,1775241369.299308,-1862.9810791015625,,0.02110300399363041,96.83478546142578,0.0042998031713068485,2.157505512237549,0.18596799671649933,-1862.9810791015625,-23.614850997924805,0.0002579040010459721
300000,1775241390.1073284,,,0.019825490191578865,49.46604919433594,0.004272657446563244,2.1724817752838135,0.18542400002479553,,-20.980430603027344,0.00025627200375311077
310000,1775241409.7735574,,,0.024648204445838928,10.594039916992188,0.0042455121874809265,2.1655359268188477,0.18488000333309174,,-23.455644607543945,0.0002546400064602494
320000,1775241430.3829663,-908.2467651367188,3999.0,0.024120086804032326,77.3802719116211,0.004218366462737322,2.1557323932647705,0.18433600664138794,-908.2467651367188,-23.104219436645508,0.0002530080091673881
330000,1775241450.770511,-1019.370849609375,,0.020226581022143364,24.824087142944336,0.00419201934710145,2.160057783126831,0.18380799889564514,-1019.370849609375,-18.685184478759766,0.0002514240040909499
340000,1775241471.8561368,,,0.020537864416837692,80.51789855957031,0.004164873622357845,2.1552138328552246,0.18326400220394135,,-26.22709083557129,0.00024979200679808855
350000,1775241491.083033,,,0.01660977117717266,51.132633209228516,0.004137727897614241,2.165825128555298,0.18272000551223755,,-23.677082061767578,0.0002481600095052272
360000,1775241511.3884768,-794.8737182617188,3999.0,0.02176438830792904,41.19340515136719,0.004110582172870636,2.1711204051971436,0.18217599391937256,-794.8737182617188,-20.303260803222656,0.00024652801221236587
370000,1775241532.5452075,-599.6137084960938,,0.027163853868842125,20.01373863220215,0.004084235057234764,2.169867992401123,0.18164800107479095,-599.6137084960938,-19.562030792236328,0.0002449440071359277
380000,1775241552.9481883,,,0.022715814411640167,17.619895935058594,0.004057089798152447,2.1604607105255127,0.18110400438308716,,-19.24196434020996,0.00024331202439498156
390000,1775241572.62487,,,0.02460332214832306,163.6788787841797,0.004029944073408842,2.1459310054779053,0.18055999279022217,,-26.64620018005371,0.000241680012550205
400000,1775241593.3175018,-1036.4735107421875,3999.0,0.02383827045559883,127.29744720458984,0.004002798348665237,2.1422247886657715,0.18001599609851837,-1036.4735107421875,-21.907024383544922,0.00024004801525734365
410000,1775241611.5869172,-818.8990478515625,,,,,2.1280875205993652,,-818.8990478515625,-24.20343017578125,
420000,1775241632.5962327,,,0.02205384150147438,60.72783660888672,0.0039764512330293655,2.0772104263305664,0.17948800325393677,,-38.57056427001953,0.0002384640247328207
430000,1775241652.6965182,,,0.015883931890130043,296.136474609375,0.003949305508285761,2.117016553878784,0.17894400656223297,,-48.63343048095703,0.00023683202743995935
440000,1775241673.6195624,-3203.16162109375,3999.0,0.024670150130987167,101.62019348144531,0.003922159783542156,2.141831874847412,0.17839999496936798,-3203.16162109375,-73.31433868408203,0.00023520001559518278
450000,1775241694.1449883,-848.9378662109375,,0.023832201957702637,53.422481536865234,0.003895812900736928,2.161750555038452,0.17787200212478638,-848.9378662109375,-21.566951751708984,0.00023361602507065982
460000,1775241715.2291372,,,0.02714770846068859,127.60982513427734,0.0038686671759933233,2.155836820602417,0.17732800543308258,,-22.258548736572266,0.00023198402777779847
470000,1775241735.107246,,,0.025430435314774513,20.49336814880371,0.0038415216840803623,2.1656579971313477,0.1767839938402176,,-21.346233367919922,0.00023035203048493713
480000,1775241755.211051,-798.0653076171875,3999.0,0.022090859711170197,111.59725189208984,0.0038143759593367577,2.1672232151031494,0.1762399971485138,-798.0653076171875,-24.405941009521484,0.00022872001864016056
490000,1775241776.1298335,-1286.4986572265625,,0.02511756494641304,14.229666709899902,0.0037880288437008858,2.1725099086761475,0.1757120043039322,-1286.4986572265625,-17.50148582458496,0.0002271360281156376
500000,1775241797.1390533,,,0.024175038561224937,60.54636001586914,0.003760883118957281,2.15989089012146,0.1751679927110672,,-26.106319427490234,0.00022550403082277626
510000,1775241817.0009227,,,0.031016530469059944,43.983341217041016,0.00373373762704432,2.174384832382202,0.1746239960193634,,-23.186420440673828,0.0002238720189779997
520000,1775241837.122672,-826.61279296875,3999.0,0.022509673610329628,68.0073013305664,0.0037065919023007154,2.171874523162842,0.1740799993276596,-826.61279296875,-23.58040428161621,0.00022224002168513834
530000,1775241858.4613245,-957.3052978515625,,0.027333427220582962,19.749679565429688,0.0036802447866648436,2.1897025108337402,0.173552006483078,-957.3052978515625,-18.76982307434082,0.00022065603116061538
540000,1775241879.5759578,,,0.02456679567694664,19.82998275756836,0.0036530992947518826,2.1821799278259277,0.173007994890213,,-19.893680572509766,0.00021902403386775404
550000,1775241896.8234432,,,,,,2.1710193157196045,,,-22.514951705932617,
560000,1775241916.8206623,-1128.5311279296875,3999.0,0.01989099755883217,46.626895904541016,0.003625953570008278,2.18817138671875,0.17246399819850922,-1128.5311279296875,-19.196006774902344,0.00021739202202297747
570000,1775241936.8773348,-1099.418212890625,,0.01770089939236641,16.083425521850586,0.003599606454372406,2.1811892986297607,0.1719360053539276,-1099.418212890625,-23.696081161499023,0.0002158080314984545
580000,1775241957.6508577,,,0.022756315767765045,28.167665481567383,0.0035724607296288013,2.1682491302490234,0.17139199376106262,,-24.09027862548828,0.00021417603420559317
590000,1775241977.2668502,,,0.02550162747502327,112.93576049804688,0.0035453152377158403,2.1809232234954834,0.17084799706935883,,-20.502710342407227,0.0002125440223608166
600000,1775241997.1501572,-842.715087890625,3999.0,0.025428110733628273,20.57403564453125,0.0035181695129722357,2.1754415035247803,0.17030400037765503,-842.715087890625,-28.974353790283203,0.00021091202506795526
610000,1775242017.893089,-1466.052978515625,,0.020305808633565903,35.29825973510742,0.003491822397336364,2.180067539215088,0.16977599263191223,-1466.052978515625,-19.890275955200195,0.0002093280345434323
620000,1775242038.749368,,,0.022694192826747894,92.9457015991211,0.003464676905423403,2.1601738929748535,0.16923199594020844,,-28.772260665893555,0.00020769603725057095
630000,1775242057.9637046,,,0.02524331770837307,103.59786987304688,0.003437531180679798,2.168138027191162,0.16868799924850464,,-20.861677169799805,0.00020606402540579438
640000,1775242078.325221,-1138.62451171875,3999.0,0.026101140305399895,39.854190826416016,0.003410385688766837,2.1488866806030273,0.16814400255680084,-1138.62451171875,-22.69745445251465,0.00020443202811293304
650000,1775242099.1031635,-928.0038452148438,,0.030676040798425674,57.01133346557617,0.0033840383403003216,2.168872117996216,0.16761599481105804,-928.0038452148438,-22.60032844543457,0.00020284803758841008
660000,1775242119.3533037,,,0.02601459249854088,66.81131744384766,0.0033568928483873606,2.1411666870117188,0.16707199811935425,,-32.50843811035156,0.0002012160257436335
670000,1775242139.0265133,,,0.027900731191039085,21.497194290161133,0.003329747123643756,2.149887800216675,0.16652800142765045,,-37.416343688964844,0.00019958402845077217
680000,1775242156.5097334,-889.442138671875,3999.0,,,,2.153369426727295,,-889.442138671875,-41.30697250366211,
690000,1775242176.9635346,-443.3155212402344,,0.02614622935652733,17.24602699279785,0.003303400008007884,2.1677863597869873,0.16599999368190765,-443.3155212402344,-20.75699806213379,0.0001980000379262492
700000,1775242197.652802,,,0.022473860532045364,26.446487426757812,0.003276254516094923,2.1676201820373535,0.16545599699020386,,-19.333852767944336,0.00019636804063338786
710000,1775242217.0086026,,,0.02322395145893097,14.929885864257812,0.0032491087913513184,2.174126148223877,0.16491200029850006,,-16.5513858795166,0.0001947360287886113
720000,1775242236.963534,-819.6029052734375,3999.0,0.022980470210313797,8.181556701660156,0.0032219632994383574,2.1649677753448486,0.16436800360679626,-819.6029052734375,-20.471031188964844,0.00019310403149574995
730000,1775242257.4221964,-1035.4508056640625,,0.02456197887659073,14.636655807495117,0.003195615950971842,2.170159101486206,0.16383999586105347,-1035.4508056640625,-18.159469604492188,0.000191520040971227
740000,1775242278.4272637,,,0.027921564877033234,11.510684967041016,0.003168470459058881,2.1764111518859863,0.16329599916934967,,-20.075992584228516,0.00018988804367836565
750000,1775242298.3552365,,,0.02041701227426529,16.514211654663086,0.003141324734315276,2.1764628887176514,0.16275200247764587,,-21.523252487182617,0.00018825603183358908
760000,1775242319.0520854,-1025.0406494140625,3999.0,0.022877240553498268,39.65580368041992,0.003114179242402315,2.157585382461548,0.16220800578594208,-1025.0406494140625,-27.748258590698242,0.00018662403454072773
770000,1775242339.852901,-1080.5537109375,,0.02208266779780388,93.31511688232422,0.0030878318939357996,2.174832820892334,0.16167999804019928,-1080.5537109375,-22.57148551940918,0.00018504004401620477
780000,1775242360.1283815,,,0.0212126262485981,23.722618103027344,0.0030606864020228386,2.171351909637451,0.16113600134849548,,-21.75386619567871,0.0001834080321714282
790000,1775242378.7606385,,,0.01952209509909153,24.496030807495117,0.0030335409101098776,2.184081554412842,0.1605920046567917,,-19.03143310546875,0.00018177603487856686
800000,1775242399.3378286,-855.1346435546875,3999.0,0.02585594728589058,80.91836547851562,0.003006395185366273,2.1837308406829834,0.1600479930639267,-855.1346435546875,-21.76586151123047,0.00018014403758570552
810000,1775242419.9342146,-465.7660827636719,,0.0282879751175642,15.95313549041748,0.002980048069730401,2.18710994720459,0.1595200002193451,-465.7660827636719,-20.96257209777832,0.00017856004706118256
820000,1775242438.1766677,,,,,,2.176392078399658,,,-23.917865753173828,
830000,1775242457.654279,,,0.021957270801067352,41.875179290771484,0.0029529023449867964,2.1799159049987793,0.1589760035276413,,-20.905546188354492,0.000176928035216406
840000,1775242478.076491,-1009.1804809570312,3999.0,0.025639114901423454,17.01097869873047,0.0029257568530738354,2.1803224086761475,0.1584320068359375,-1009.1804809570312,-19.605514526367188,0.00017529603792354465
850000,1775242498.2071342,-1084.8516845703125,,0.026653429493308067,14.706204414367676,0.00289940950460732,2.177137851715088,0.1579039990901947,-1084.8516845703125,-23.630651473999023,0.00017371204739902169
860000,1775242518.34666,,,0.020274821668863297,18.63869857788086,0.002872264012694359,2.177786350250244,0.1573600023984909,,-24.028135299682617,0.00017208003555424511
870000,1775242537.3581023,,,0.02585884928703308,10.817924499511719,0.002845118287950754,2.1650118827819824,0.1568160057067871,,-19.307044982910156,0.00017044803826138377
880000,1775242556.7975876,-717.4983520507812,3999.0,0.019465016201138496,16.09723663330078,0.002817972796037793,2.174159288406372,0.15627199411392212,-717.4983520507812,-17.4591121673584,0.00016881604096852243
890000,1775242576.9958758,-1267.441162109375,,0.022514091804623604,7.789379596710205,0.0027916256804019213,2.1763806343078613,0.15574400126934052,-1267.441162109375,-24.889257431030273,0.00016723205044399947
900000,1775242597.3529174,,,0.025010161101818085,53.48242950439453,0.0027644799556583166,2.165548324584961,0.15520000457763672,,-28.826005935668945,0.0001656000385992229
910000,1775242616.4068742,,,0.020125826820731163,136.1573486328125,0.0027373344637453556,2.1810781955718994,0.15465599298477173,,-21.78925132751465,0.00016396804130636156
920000,1775242635.844624,-1076.1422119140625,3999.0,0.02714707888662815,40.82535934448242,0.002710188739001751,2.181076765060425,0.15411199629306793,-1076.1422119140625,-23.45634651184082,0.00016233604401350021
930000,1775242655.8838832,-667.8687133789062,,0.020513201132416725,15.770106315612793,0.002683841623365879,2.184295177459717,0.15358400344848633,-667.8687133789062,-22.699594497680664,0.00016075205348897725
940000,1775242675.954274,,,0.02379276603460312,74.8917007446289,0.0026566958986222744,2.165940761566162,0.15304000675678253,,-27.180084228515625,0.00015912004164420068
950000,1775242692.8635817,,,,,,2.1776740550994873,,,-24.936382293701172,
960000,1775242726.4415011,,,0.02408241666853428,144.3743896484375,0.0026295504067093134,2.181422710418701,0.15249599516391754,,-21.88391876220703,0.00015748804435133934
970000,1775242747.2190392,,,0.025612257421016693,39.643585205078125,0.0026024049147963524,2.184378147125244,0.15195199847221375,,-24.75394630432129,0.000155856047058478
980000,1775242766.9205074,,,0.026868093758821487,21.19728660583496,0.0025752591900527477,2.1796042919158936,0.15140800178050995,,-21.609554290771484,0.00015422404976561666
990000,1775242787.7291265,,,0.025271100923419,12.795585632324219,0.0025481136981397867,2.186937093734741,0.15086400508880615,,-21.16257667541504,0.0001525920524727553
1000000,1775242808.1975052,-1932.91552734375,3998.0,0.024652907624840736,11.078042984008789,0.002520967973396182,2.1874585151672363,0.15031999349594116,-1932.91552734375,-21.277124404907227,0.00015096005517989397
1010000,1775242829.8143759,,,0.019854459911584854,9.905707359313965,0.002494645770639181,2.183837413787842,0.14979250729084015,,-22.33277130126953,0.0001493775489507243
1020000,1775242849.8190346,,,0.021797465160489082,9.621631622314453,0.0024675000458955765,2.180640697479248,0.14924849569797516,,-18.737077713012695,0.00014774555165786296
1030000,1775242871.3161433,,,0.022536398842930794,13.025259971618652,0.0024403545539826155,2.1891355514526367,0.14870449900627136,,-23.693832397460938,0.00014611355436500162
1040000,1775242891.917115,-755.1585693359375,3999.0,0.024448208510875702,53.92112350463867,0.0024140074383467436,2.1737759113311768,0.14817650616168976,-755.1585693359375,-20.847047805786133,0.00014452954928856343
1050000,1775242914.4064405,,,0.02755311131477356,24.40727996826172,0.002386861713603139,2.1803839206695557,0.14763249456882477,,-22.7794189453125,0.0001428975519957021
1060000,1775242934.1423857,,,0.022936690598726273,108.42594146728516,0.002359716221690178,2.182990312576294,0.14708849787712097,,-26.431621551513672,0.00014126555470284075
1070000,1775242954.9641476,,,0.03181128203868866,29.362010955810547,0.0023325704969465733,2.181511402130127,0.14654450118541718,,-19.79447364807129,0.0001396335574099794
1080000,1775242975.2100952,-1064.0421142578125,3999.0,0.020219428464770317,21.480539321899414,0.0023062233813107014,2.1782548427581787,0.14601649343967438,-1064.0421142578125,-19.11524200439453,0.00013804955233354121
1090000,1775242992.5622058,,,,,,2.187445878982544,,,-20.982574462890625,
1100000,1775243012.3481061,,,0.027158312499523163,9.068741798400879,0.0022790776565670967,2.186645984649658,0.14547249674797058,,-22.919147491455078,0.00013641755504067987
1110000,1775243033.113808,,,0.022435108199715614,17.880693435668945,0.0022519321646541357,2.185988187789917,0.14492850005626678,,-23.86493492126465,0.00013478555774781853
1120000,1775243052.9098315,-855.2808837890625,3999.0,0.022498348727822304,32.37230682373047,0.002224786439910531,2.179227590560913,0.144384503364563,-855.2808837890625,-19.951793670654297,0.0001331535604549572
1130000,1775243073.7343597,,,0.022930052131414413,8.856194496154785,0.002198439324274659,2.176119565963745,0.1438564956188202,,-23.65283203125,0.000131569555378519
1140000,1775243093.8224638,,,0.018984118476510048,37.030147552490234,0.002171293832361698,2.184227705001831,0.1433124989271164,,-27.109437942504883,0.00012993755808565766
1150000,1775243114.498752,,,0.030339429154992104,15.008244514465332,0.0021441481076180935,2.183565139770508,0.1427685022354126,,-22.69795036315918,0.00012830556079279631
1160000,1775243134.9690688,-997.5267944335938,3999.0,0.02652858942747116,10.168766975402832,0.0021178009919822216,2.1803982257843018,0.1422404944896698,-997.5267944335938,-21.10172462463379,0.00012672155571635813
1170000,1775243155.8768191,,,0.02597942017018795,7.097596645355225,0.002090655267238617,2.190695285797119,0.141696497797966,,-23.905643463134766,0.00012508955842349678
1180000,1775243175.975519,,,0.02281307429075241,10.436785697937012,0.002063509775325656,2.192981004714966,0.1411525011062622,,-25.852848052978516,0.00012345756113063544
1190000,1775243196.928218,,,0.02723236195743084,13.912245750427246,0.0020363640505820513,2.188458204269409,0.1406085044145584,,-28.316421508789062,0.00012182555656181648
1200000,1775243216.9629397,-1059.1395263671875,3999.0,0.018421735614538193,55.90451431274414,0.0020100169349461794,2.1772444248199463,0.1400804966688156,-1059.1395263671875,-23.311851501464844,0.00012024155876133591
1210000,1775243237.6780245,,,0.01731714978814125,13.430535316467285,0.0019828714430332184,2.192567825317383,0.13953649997711182,,-25.399980545043945,0.00011860956146847457
1220000,1775243254.7808115,,,,,,2.1836068630218506,,,-23.71792984008789,
1230000,1775243275.520906,,,0.027631619945168495,16.817825317382812,0.0019557257182896137,2.1841678619384766,0.13899250328540802,,-25.241317749023438,0.00011697756417561322
1240000,1775243295.5667887,-1053.494140625,3999.0,0.024227969348430634,27.09939956665039,0.0019285801099613309,2.1812782287597656,0.13844850659370422,-1053.494140625,-24.204378128051758,0.00011534555960679427
1250000,1775243316.1032681,,,0.023170096799731255,38.952980041503906,0.001902232994325459,2.1874403953552246,0.13792049884796143,,-27.7488956451416,0.0001137615618063137
1260000,1775243335.4477382,,,0.022047346457839012,28.104164123535156,0.0018750873859971762,2.1729793548583984,0.13737650215625763,,-24.12830352783203,0.00011212956451345235
1270000,1775243355.4744942,,,0.027484586462378502,31.5578670501709,0.0018479417776688933,2.1761279106140137,0.13683250546455383,,-23.3424129486084,0.0001104975599446334
1280000,1775243375.148871,-963.0245361328125,3999.0,0.024342596530914307,28.70247459411621,0.0018207961693406105,2.1848692893981934,0.13628849387168884,-963.0245361328125,-21.09440803527832,0.00010886556265177205
1290000,1775243395.8386328,,,0.02566109411418438,15.002527236938477,0.0017944489372894168,2.1774024963378906,0.13576050102710724,,-23.951833724975586,0.00010728156485129148
1300000,1775243415.0536964,,,0.022342458367347717,25.258800506591797,0.001767303328961134,2.177990674972534,0.13521650433540344,,-28.768827438354492,0.00010564956755843014
1310000,1775243435.3202405,,,0.031296856701374054,131.85452270507812,0.0017401577206328511,2.175673007965088,0.13467249274253845,,-33.05795669555664,0.00010401756298961118
1320000,1775243455.1366966,-1146.8067626953125,3999.0,0.022159067913889885,88.65510559082031,0.0017138106049969792,2.181986093521118,0.13414449989795685,-1146.8067626953125,-20.041654586791992,0.0001024335651891306
1330000,1775243475.886311,,,0.035414665937423706,34.448272705078125,0.0016866649966686964,2.183490037918091,0.13360050320625305,,-27.562068939208984,0.00010080156789626926
1340000,1775243495.2459316,,,0.025501137599349022,152.01869201660156,0.0016595193883404136,2.184514045715332,0.13305650651454926,,-28.063329696655273,9.91695633274503e-05
1350000,1775243515.7158878,,,0.022924713790416718,31.149478912353516,0.0016323737800121307,2.18731951713562,0.13251249492168427,,-24.97939109802246,9.753756603458896e-05
1360000,1775243533.3967974,-841.3084716796875,3999.0,,,,2.1904189586639404,,-841.3084716796875,-21.259811401367188,
1370000,1775243553.6612494,,,0.024989373981952667,7.835341930389404,0.001606026547960937,2.190802574157715,0.13198450207710266,,-24.27766227722168,9.595356823410839e-05
1380000,1775243572.9118743,,,0.021616609767079353,11.808412551879883,0.0015788809396326542,2.173743486404419,0.13144050538539886,,-24.335899353027344,9.432157094124705e-05
1390000,1775243593.4347167,,,0.020823229104280472,46.2757453918457,0.0015517353313043714,2.1792612075805664,0.13089649379253387,,-19.83310890197754,9.268956637242809e-05
1400000,1775243613.408544,-844.9856567382812,3999.0,0.024191631004214287,17.561424255371094,0.0015245897229760885,2.18320631980896,0.13035249710083008,-844.9856567382812,-20.933059692382812,9.105756907956675e-05
1410000,1775243634.0243537,,,0.02829204499721527,15.945063591003418,0.0014982426073402166,2.1856160163879395,0.12982450425624847,,-26.102798461914062,8.947357127908617e-05
1420000,1775243653.3340485,,,0.029416318982839584,44.31313705444336,0.0014710969990119338,2.167253017425537,0.12928049266338348,,-20.297700881958008,8.784157398622483e-05
1430000,1775243674.0650885,,,0.02031928114593029,13.834946632385254,0.001443951390683651,2.1709227561950684,0.1287364959716797,,-16.956790924072266,8.620956941740587e-05
1440000,1775243693.2359912,-694.6497192382812,3999.0,0.02157868817448616,7.313509464263916,0.0014176041586324573,2.1840553283691406,0.12820850312709808,-694.6497192382812,-17.301462173461914,8.46255716169253e-05
1450000,1775243713.3697975,,,0.02646392397582531,22.96445655822754,0.0013904585503041744,2.1795895099639893,0.1276645064353943,,-20.12509536743164,8.299357432406396e-05
1460000,1775243732.892399,,,0.02570345066487789,33.134613037109375,0.0013633129419758916,2.1771624088287354,0.1271204948425293,,-15.632148742675781,8.1361569755245e-05
1470000,1775243753.1658022,,,0.026362698525190353,68.35008239746094,0.0013361673336476088,2.170790433883667,0.1265764981508255,,-19.67351531982422,7.972957246238366e-05
1480000,1775243772.352339,-635.87109375,3999.0,0.028398118913173676,25.294343948364258,0.001309820101596415,2.1859774589538574,0.1260485053062439,-635.87109375,-18.7271785736084,7.814557466190308e-05
1490000,1775243792.4328578,,,0.02043474093079567,55.48176193237305,0.0012826744932681322,2.1701200008392334,0.1255044937133789,,-25.89588165283203,7.651357736904174e-05
1500000,1775243808.7689457,,,,,,2.1822140216827393,,,-22.521652221679688,
1510000,1775243828.7784984,,,0.021794207394123077,18.3874568939209,0.0012555290013551712,2.1806788444519043,0.12496049702167511,,-15.610298156738281,7.488157280022278e-05
1520000,1775243848.8914862,-774.4976806640625,3999.0,0.02450493723154068,6.482985973358154,0.0012283833930268884,2.182101011276245,0.12441650032997131,-774.4976806640625,-15.481790542602539,7.324957550736144e-05
1530000,1775243869.4404924,,,0.025030039250850677,16.36989974975586,0.0012020361609756947,2.186154365539551,0.12388850003480911,,-21.783260345458984,7.166557770688087e-05
1540000,1775243888.8597174,,,0.022321626543998718,13.115443229675293,0.0011748905526474118,2.173218250274658,0.12334450334310532,,-20.37758445739746,7.003357313806191e-05
1550000,1775243908.9395034,,,0.017646975815296173,29.822792053222656,0.001147744944319129,2.18261981010437,0.12280049920082092,,-15.168842315673828,6.840157584520057e-05
1560000,1775243929.0044298,-745.8851318359375,3999.0,0.022854801267385483,13.06518268585205,0.0011205993359908462,2.190016508102417,0.12225650250911713,-745.8851318359375,-15.965594291687012,6.676957855233923e-05
1570000,1775243949.7220569,,,0.022476419806480408,12.057411193847656,0.0010942521039396524,2.1872169971466064,0.12172850221395493,,-23.95133399963379,6.518558075185865e-05
1580000,1775243969.5648332,,,0.02166532725095749,46.49341583251953,0.0010671064956113696,2.1826395988464355,0.12118449807167053,,-16.738420486450195,6.35535761830397e-05
1590000,1775243990.34177,,,0.017983391880989075,21.313434600830078,0.0010399610036984086,2.1878533363342285,0.12064050137996674,,-18.56401824951172,6.192157889017835e-05
1600000,1775244010.08923,-749.5286865234375,3999.0,0.02045193500816822,22.780298233032227,0.0010136137716472149,2.1891207695007324,0.12011250108480453,-749.5286865234375,-16.6884765625,6.033758108969778e-05
1610000,1775244030.066684,,,0.0244480948895216,51.981075286865234,0.000986468163318932,2.1790616512298584,0.11956849694252014,,-21.083158493041992,5.870558015885763e-05
1620000,1775244049.4327588,,,0.02049364522099495,23.47931671142578,0.0009593225549906492,2.1860191822052,0.11902450025081635,,-15.45312213897705,5.707357922801748e-05
1630000,1775244067.7354658,,,,,,2.178091526031494,,,-20.230449676513672,
1640000,1775244087.4300344,-745.2335205078125,3999.0,0.026929162442684174,29.818178176879883,0.0009321769466623664,2.1912195682525635,0.11848050355911255,-745.2335205078125,-17.810226440429688,5.544158193515614e-05
1650000,1775244107.3628638,,,0.02282565087080002,8.704940795898438,0.0009058297728188336,2.188270092010498,0.11795250326395035,,-22.25773048400879,5.3857580496696755e-05
1660000,1775244126.4430597,,,0.019234349951148033,23.710346221923828,0.0008786841644905508,2.1865696907043457,0.11740849912166595,,-20.19773292541504,5.222558320383541e-05
1670000,1775244146.8769283,,,0.020509064197540283,12.398405075073242,0.0008515385561622679,2.1838676929473877,0.11686450242996216,,-21.556026458740234,5.059358227299526e-05
