wall_time,step,value
1775328154.7177374,20000,0.004972854629158974
1775328174.2867758,30000,0.004945708904415369
1775328195.7955246,40000,0.0049200826324522495
1775328215.6196084,50000,0.004893815144896507
1775328236.405016,60000,0.004868106916546822
1775328256.0576518,70000,0.0048411209136247635
1775328277.1677837,80000,0.0048154923133552074
1775328296.7825975,90000,0.004789224825799465
1775328317.6280098,100000,0.0047635165974497795
1775328337.9870577,110000,0.004736530594527721
1775328359.7087867,120000,0.004710901994258165
1775328379.9606986,130000,0.004684634506702423
1775328401.1670067,140000,0.00465892581269145
1775328420.6565447,150000,0.004632019903510809
1775328441.5902097,160000,0.004606311675161123
1775328460.9960308,170000,0.004580044187605381
1775328481.3447964,180000,0.004554335493594408
1775328501.2040403,190000,0.004527429584413767
1775328522.9171517,200000,0.004501720890402794
1775328561.3236346,220000,0.004475453868508339
1775328580.6647484,230000,0.004449745174497366
1775328601.3492277,240000,0.004422839265316725
1775328620.9634628,250000,0.004396412055939436
1775328641.7833557,260000,0.00437070382758975
1775328661.6667852,270000,0.004343717824667692
1775328682.9133768,280000,0.004318089224398136
1775328701.308578,290000,0.004291821736842394
1775328718.009398,300000,0.004266113042831421
1775328733.967169,310000,0.00423912750557065
1775328752.0484955,320000,0.004213498439639807
1775328771.4914792,330000,0.004187231417745352
1775328792.7556844,340000,0.004161522723734379
1775328812.455246,350000,0.004134536720812321
1775328833.8043869,360000,0.004108908120542765
1775328853.4922264,370000,0.00408264109864831
1775328874.2632537,380000,0.004056932404637337
1775328894.1642907,390000,0.0040300264954566956
1775328915.7185726,400000,0.004004317801445723
1775328934.9376366,410000,0.00397805031388998
1775328954.5916145,420000,0.003952342085540295
1775328993.8130555,440000,0.003925435710698366
1775329013.764864,450000,0.0038990089669823647
1775329034.8515582,460000,0.0038733005058020353
1775329055.0107224,470000,0.0038463145028799772
1775329076.9761481,480000,0.003820685902610421
1775329096.903714,490000,0.003794418415054679
1775329117.378457,500000,0.0037687099538743496
1775329137.338534,510000,0.003741724183782935
1775329158.6796906,520000,0.0037160953506827354
1775329178.1317275,530000,0.003689828095957637
1775329198.979008,540000,0.0036641196347773075
1775329218.4516344,550000,0.0036371336318552494
1775329239.093502,560000,0.0036115050315856934
1775329257.867149,570000,0.0035852377768605947
1775329277.8169272,580000,0.0035595293156802654
1775329297.1784785,590000,0.0035326231736689806
1775329318.0346813,600000,0.0035069147124886513
1775329338.0408614,610000,0.003480647224932909
1775329358.9596963,620000,0.0034549387637525797
1775329398.204142,640000,0.003428032621741295
1775329418.1152062,650000,0.0034016056451946497
1775329439.255582,660000,0.0033758971840143204
1775329458.741186,670000,0.0033489111810922623
1775329479.5086033,680000,0.0033232825808227062
1775329498.4992118,690000,0.0032970153260976076
1775329518.9199808,700000,0.0032713068649172783
1775329538.679755,710000,0.00324432086199522
1775329559.7502854,720000,0.003218692261725664
1775329579.615844,730000,0.0031924250070005655
1775329600.370946,740000,0.0031667163129895926
1775329619.7258377,750000,0.003139730542898178
1775329640.8182344,760000,0.003114101942628622
1775329659.943428,770000,0.00308783445507288
1775329680.422925,780000,0.0030621259938925505
1775329699.6874514,790000,0.0030352198518812656
1775329720.7430515,800000,0.0030095113907009363
1775329739.8836489,810000,0.0029832441359758377
1775329760.9434772,820000,0.0029575356747955084
1775329780.6398344,830000,0.0029306295327842236
1775329802.0871146,840000,0.0029049210716038942
1775329840.6450427,860000,0.002878653584048152
1775329860.3155105,870000,0.0028529451228678226
1775329881.7527552,880000,0.0028260392136871815
1775329901.7215683,890000,0.0027996120043098927
1775329922.7972078,900000,0.0027739035431295633
1775329942.3575387,910000,0.002746917773038149
1775329963.5904508,920000,0.002721288939937949
1775329982.545509,930000,0.0026950216852128506
1775330002.522452,940000,0.0026693132240325212
1775330022.0167086,950000,0.002642327221110463
1775330060.4632707,960000,0.002616698620840907
1775330081.4801576,970000,0.0025897128507494926
1775330100.638574,980000,0.0025641315151005983
1775330121.1005998,990000,0.0025371455121785402
1775330140.6848714,1000000,0.002511437050998211
1775330161.1516113,1010000,0.002485192148014903
1775330180.9178631,1020000,0.002459563547745347
1775330202.08796,1030000,0.002432577544823289
1775330222.3220162,1040000,0.0024061505682766438
1775330243.1552026,1050000,0.002380599267780781
1775330280.6029446,1070000,0.0023549706675112247
1775330301.1647236,1080000,0.002328144386410713
1775330321.9348629,1090000,0.0023016375489532948
1775330341.736818,1100000,0.0022759290877729654
1775330362.4056594,1110000,0.002249102806672454
1775330382.2733085,1120000,0.0022233943454921246
1775330403.202825,1130000,0.0021970472298562527
1775330422.996504,1140000,0.0021713387686759233
1775330443.3214533,1150000,0.0021456326358020306
1775330462.5753226,1160000,0.0021189660765230656
1775330482.9136634,1170000,0.0020926189608871937
1775330502.8406143,1180000,0.0020669903606176376
1775330523.5401452,1190000,0.002041361527517438
1775330543.2980082,1200000,0.0020156530663371086
1775330563.847245,1210000,0.00198962539434433
1775330583.39572,1220000,0.00196406664326787
1775330604.4102437,1230000,0.001938437926582992
1775330624.2385178,1240000,0.0019128741696476936
1775330644.167638,1250000,0.0018868462648242712
1775330663.458786,1260000,0.0018611378036439419
1775330683.397221,1270000,0.0018355092033743858
1775330702.7907817,1280000,0.0018093216931447387
1775330723.2465434,1290000,0.0017837479244917631
1775330743.437081,1300000,0.0017580394633114338
1775330763.8499286,1310000,0.001732410746626556
1775330801.7368789,1330000,0.001706303097307682
1775330821.014723,1340000,0.0016805946361273527
1775330841.253483,1350000,0.0016548861749470234
1775330861.1560404,1360000,0.001629252452403307
1775330881.2005596,1370000,0.001603384385816753
1775330901.384817,1380000,0.0015776758082211018
1775330921.6218638,1390000,0.0015519673470407724
1775330941.3926563,1400000,0.0015262588858604431
1775330961.5196235,1410000,0.0015003907028585672
1775330981.5667021,1420000,0.001474682241678238
1775331001.4980652,1430000,0.0014489737804979086
1775331021.4687965,1440000,0.0014233451802283525
1775331041.5509198,1450000,0.0013973971363157034
1775331061.2535803,1460000,0.001371688675135374
1775331081.3214226,1470000,0.001346060074865818
1775331101.0081606,1480000,0.0013203514972701669
1775331120.9968832,1490000,0.0012944035697728395
1775331141.0675962,1500000,0.0012686951085925102
1775331161.2723532,1510000,0.0012430663919076324
1775331181.2761624,1520000,0.001217357930727303
1775331201.630689,1530000,0.0011914098868146539
1775331221.8734572,1540000,0.0011657014256343246
1775331241.7316585,1550000,0.0011400728253647685
1775331261.5992732,1560000,0.0011143643641844392
1775331281.7196474,1570000,0.00108841632027179
1775331301.9211466,1580000,0.0010627078590914607
1775331322.1752713,1590000,0.0010370792588219047
1775331342.2177641,1600000,0.0010110513539984822
1775331362.5823395,1610000,0.0009854227537289262
1775331383.1275337,1620000,0.0009597142925485969
1775331403.2698345,1630000,0.0009340057731606066
1775331441.0814743,1650000,0.0009079779265448451
1775331461.3815627,1660000,0.0008822694653645158
1775331481.1718495,1670000,0.0008565610041841865
1775331501.049506,1680000,0.0008308524847961962
1775331520.958543,1690000,0.0008049843600019813
1775331541.2945297,1700000,0.000779275840613991
1775331561.2246683,1710000,0.0007535673794336617
1775331581.0876758,1720000,0.0007278589182533324
1775331601.0388143,1730000,0.0007019907352514565
1775331621.3095663,1740000,0.0006762822740711272
1775331641.339744,1750000,0.0006506336503662169
1775331661.2890694,1760000,0.0006250050500966609
1775331683.1636674,1770000,0.000599136867094785
1775331703.100606,1780000,0.0005734284059144557
1775331723.276589,1790000,0.0005477198865264654
1775331743.1667109,1800000,0.0005220114253461361
1775331763.4793622,1810000,0.0004961432423442602
1775331783.6221836,1820000,0.0004704347811639309
1775331803.90616,1830000,0.0004447262908797711
1775331824.1493616,1840000,0.0004190178296994418
1775331844.1659381,1850000,0.00039314967580139637
1775331864.194267,1860000,0.0003674411855172366
1775331884.5052865,1870000,0.0003417326952330768
1775331904.4743698,1880000,0.0003160242340527475
1775331924.4904814,1890000,0.0002901560510508716
1775331944.429098,1900000,0.0002644475898705423
1775331964.4926298,1910000,0.0002387390995863825
1775331984.413409,1920000,0.00021279109932947904
1775332004.6295285,1930000,0.00018716246995609254
1775332024.6913424,1940000,0.00016145397967193276
1775332044.907873,1950000,0.00013582535029854625
1775332064.9104106,1960000,0.00011019670637324452
1775332102.6172142,1980000,8.416886703344062e-05
1775332122.9815962,1990000,5.8460384025238454e-05
1775332142.828148,2000000,3.283174373791553e-05
