wall_time,step,value
1775328154.7177374,20000,0.19945600628852844
1775328174.2867758,30000,0.19891199469566345
1775328195.7950191,40000,0.19839845597743988
1775328215.6186085,50000,0.19787204265594482
1775328236.405016,60000,0.19735684990882874
1775328256.0576518,70000,0.19681605696678162
1775328277.1666317,80000,0.19630244374275208
1775328296.7825975,90000,0.1957760453224182
1775328317.626485,100000,0.19526085257530212
1775328337.986533,110000,0.1947200447320938
1775328359.7087867,120000,0.19420644640922546
1775328379.9601939,130000,0.1936800479888916
1775328401.1670067,140000,0.1931648552417755
1775328420.655539,150000,0.19262565672397614
1775328441.5897043,160000,0.19211044907569885
1775328460.9960308,170000,0.191584050655365
1775328481.343791,180000,0.1910688430070877
1775328501.2040403,190000,0.19052964448928833
1775328522.9171517,200000,0.19001445174217224
1775328561.321978,220000,0.18948805332183838
1775328580.6637428,230000,0.1889728456735611
1775328601.3492277,240000,0.18843364715576172
1775328620.9634628,250000,0.18790404498577118
1775328641.7833557,260000,0.1873888522386551
1775328661.6667852,270000,0.18684804439544678
1775328682.911871,280000,0.18633444607257843
1775328701.308578,290000,0.18580804765224457
1775328718.009398,300000,0.18529285490512848
1775328733.967169,310000,0.18475204706192017
1775328752.0484955,320000,0.18423844873905182
1775328771.4900126,330000,0.18371205031871796
1775328792.7556844,340000,0.18319684267044067
1775328812.455246,350000,0.18265604972839355
1775328833.8028555,360000,0.1821424514055252
1775328853.4907126,370000,0.18161605298519135
1775328874.261227,380000,0.18110084533691406
1775328894.163283,390000,0.18056164681911469
1775328915.7185726,400000,0.1800464540719986
1775328934.9371293,410000,0.17952005565166473
1775328954.5911052,420000,0.17900484800338745
1775328993.8115315,440000,0.17846564948558807
1775329013.764864,450000,0.17793604731559753
1775329034.8510535,460000,0.17742085456848145
1775329055.0107224,470000,0.17688004672527313
1775329076.974842,480000,0.17636644840240479
1775329096.9027157,490000,0.17584004998207092
1775329117.3779392,500000,0.17532485723495483
1775329137.3375213,510000,0.17478404939174652
1775329158.6786833,520000,0.17427045106887817
1775329178.1302211,530000,0.1737440526485443
1775329198.9785044,540000,0.17322884500026703
1775329218.4516344,550000,0.1726880520582199
1775329239.092997,560000,0.17217445373535156
1775329257.8661258,570000,0.1716480553150177
1775329277.8169272,580000,0.17113284766674042
1775329297.1774783,590000,0.17059364914894104
1775329318.0346813,600000,0.17007845640182495
1775329338.0398574,610000,0.1695520430803299
1775329358.9586961,620000,0.1690368503332138
1775329398.2026358,640000,0.16849765181541443
1775329418.1142046,650000,0.1679680496454239
1775329439.255076,660000,0.1674528568983078
1775329458.73979,670000,0.1669120490550995
1775329479.5074153,680000,0.16639845073223114
1775329498.4982066,690000,0.16587205231189728
