wall_time,step,value
1775328133.689997,10000,28.911441802978516
1775328154.7137668,20000,-41.13029098510742
1775328174.2822468,30000,-33.775814056396484
1775328195.790806,40000,-18.156959533691406
1775328215.6140747,50000,30.93760108947754
1775328236.400991,60000,-28.595985412597656
1775328256.0541172,70000,-40.16939926147461
1775328277.1619558,80000,-73.24821472167969
1775328296.7784019,90000,19.1286678314209
1775328317.6228557,100000,-108.04267120361328
1775328337.982996,110000,-146.9151611328125
1775328359.7041295,120000,-164.78150939941406
1775328379.9566748,130000,7.778048038482666
1775328401.1624534,140000,-78.73878479003906
1775328420.648967,150000,-93.4984359741211
1775328441.5855994,160000,-123.81182098388672
1775328460.9919658,170000,-6.984947204589844
1775328481.3387282,180000,-127.82957458496094
1775328501.1971884,190000,-156.27674865722656
1775328522.9131038,200000,-185.10546875
1775328539.4833407,210000,-2.6972432136535645
1775328561.3209696,220000,-114.30542755126953
1775328580.6599936,230000,-119.87329864501953
1775328601.344189,240000,-121.59675598144531
1775328620.9589202,250000,8.236653327941895
1775328641.7793155,260000,-48.58833694458008
1775328661.662225,270000,-61.79462814331055
1775328682.907825,280000,-73.97027587890625
1775328701.304316,290000,4.310458183288574
1775328718.005372,300000,-38.90485382080078
1775328733.9632468,310000,-98.51355743408203
1775328752.0434682,320000,-108.8299560546875
1775328771.4869196,330000,-1.8650128841400146
1775328792.7509224,340000,-61.206817626953125
1775328812.4516819,350000,-122.07181549072266
1775328833.7998023,360000,-126.49759674072266
1775328853.4876704,370000,-4.524228572845459
1775328874.2577083,380000,-64.84162139892578
1775328894.1572425,390000,-112.12268829345703
1775328915.7147129,400000,-109.26346588134766
1775328934.9324963,410000,9.892609596252441
1775328954.5870178,420000,-59.674259185791016
1775328971.7553728,430000,-88.1361312866211
1775328993.807516,440000,-104.3552017211914
1775329013.759836,450000,-28.809120178222656
1775329034.8459773,460000,-112.26171875
1775329055.006173,470000,-132.0705108642578
1775329076.9707928,480000,-147.7567138671875
1775329096.8986783,490000,11.161296844482422
1775329117.3731709,500000,-62.0564079284668
1775329137.3329377,510000,-117.09616088867188
1775329158.6750267,520000,-122.73119354248047
1775329178.126699,530000,-2.736525774002075
1775329198.9739828,540000,-34.82870101928711
1775329218.4464278,550000,-44.908382415771484
1775329239.0884416,560000,-57.18857192993164
