step,wall_time,Environment_Cumulative_Reward,Environment_Episode_Length,Losses_Policy_Loss,Losses_Value_Loss,Policy_Beta,Policy_Entropy,Policy_Epsilon,Policy_Extrinsic_Reward,Policy_Extrinsic_Value_Estimate,Policy_Learning_Rate
10000,1775328133.6884277,,,,,,2.2084546089172363,,,28.911441802978516,
20000,1775328154.7152836,,,0.025683248415589333,832.0943603515625,0.004972854629158974,2.2260475158691406,0.19945600628852844,,-41.13029098510742,0.0002983679878525436
30000,1775328174.284752,586.2214965820312,2718.0,0.02538318932056427,975.5133056640625,0.004945708904415369,2.2390081882476807,0.19891199469566345,586.2214965820312,-33.775814056396484,0.00029673599055968225
40000,1775328195.7928035,-2716.184814453125,3999.0,0.021072106435894966,637.6317138671875,0.0049200826324522495,2.227478265762329,0.19839845597743988,-2716.184814453125,-18.156959533691406,0.0002951953501906246
50000,1775328215.6166036,,,0.02252807281911373,546.1837158203125,0.004893815144896507,2.199528694152832,0.19787204265594482,,30.93760108947754,0.00029361614724621177
60000,1775328236.403011,,,0.026297880336642265,622.9183959960938,0.004868106916546822,2.269878387451172,0.19735684990882874,,-28.595985412597656,0.00029207055922597647
70000,1775328256.055117,708.1571044921875,3999.0,0.02361561916768551,288.1943664550781,0.0048411209136247635,2.3100645542144775,0.19681605696678162,708.1571044921875,-40.16939926147461,0.00029044816619716585
80000,1775328277.1644735,-1496.264404296875,3999.0,0.018898980692029,354.8751525878906,0.0048154923133552074,2.3252084255218506,0.19630244374275208,-1496.264404296875,-73.24821472167969,0.00028890735120512545
90000,1775328296.7795508,,,0.01968623325228691,326.75830078125,0.004789224825799465,2.2312209606170654,0.1957760453224182,,19.1286678314209,0.0002873281482607126
100000,1775328317.6254566,,,0.01617255061864853,514.1011962890625,0.0047635165974497795,2.3126161098480225,0.19526085257530212,,-108.04267120361328,0.0002857825602404773
110000,1775328337.9845028,-1539.4110107421875,3999.0,0.01776207610964775,704.224853515625,0.004736530594527721,2.3066539764404297,0.1947200447320938,-1539.4110107421875,-146.9151611328125,0.0002841601672116667
120000,1775328359.706639,-6492.33740234375,3999.0,0.027224166318774223,858.291259765625,0.004710901994258165,2.282775402069092,0.19420644640922546,-6492.33740234375,-164.78150939941406,0.0002826193522196263
130000,1775328379.9581945,,,0.027637282386422157,711.7255249023438,0.004684634506702423,2.224254608154297,0.1936800479888916,,7.778048038482666,0.0002810401492752135
140000,1775328401.164493,,,0.02190166339278221,735.2604370117188,0.00465892581269145,2.317206621170044,0.1931648552417755,,-78.73878479003906,0.0002794945612549782
150000,1775328420.651485,-6489.25732421875,3999.0,0.02155090495944023,582.4727783203125,0.004632019903510809,2.305257558822632,0.19262565672397614,-6489.25732421875,-93.4984359741211,0.0002778769703581929
160000,1775328441.587123,-3189.81689453125,3999.0,0.02439449541270733,948.5792236328125,0.004606311675161123,2.2865843772888184,0.19211044907569885,-3189.81689453125,-123.81182098388672,0.00027633135323412716
170000,1775328460.993966,,,0.0199782382696867,753.7607421875,0.004580044187605381,2.2426130771636963,0.191584050655365,,-6.984947204589844,0.00027475215028971434
180000,1775328481.3417659,,,0.03165062144398689,463.5036315917969,0.004554335493594408,2.308292865753174,0.1910688430070877,,-127.82957458496094,0.00027320656226947904
190000,1775328501.1991885,20.852739334106445,3999.0,0.02487690933048725,790.4358520507812,0.004527429584413767,2.3056840896606445,0.19052964448928833,20.852739334106445,-156.27674865722656,0.0002715889713726938
200000,1775328522.9146223,-5895.31103515625,3999.0,0.02689438872039318,585.52099609375,0.004501720890402794,2.306708335876465,0.19001445174217224,-5895.31103515625,-185.10546875,0.000270043354248628
210000,1775328539.484869,,,,,,2.25958251953125,,,-2.6972432136535645,
220000,1775328561.3251486,,,0.019536277279257774,605.4859619140625,0.004475453868508339,2.2979907989501953,0.18948805332183838,,-114.30542755126953,0.0002684641513042152
230000,1775328580.6615067,-3285.441162109375,3999.0,0.02052205242216587,712.0308837890625,0.004449745174497366,2.278149127960205,0.1889728456735611,-3285.441162109375,-119.87329864501953,0.0002669185632839799
240000,1775328601.3472238,-4466.8564453125,3999.0,0.02548050321638584,768.4452514648438,0.004422839265316725,2.2720158100128174,0.18843364715576172,-4466.8564453125,-121.59675598144531,0.00026530097238719463
250000,1775328620.960935,,,0.022354204207658768,444.0416259765625,0.004396412055939436,2.246232748031616,0.18790404498577118,,8.236653327941895,0.0002637121651787311
260000,1775328641.7813232,,,0.028348255902528763,285.379150390625,0.00437070382758975,2.294982433319092,0.1873888522386551,,-48.58833694458008,0.0002621665771584958
270000,1775328661.6642761,-522.5938110351562,3999.0,0.026309784501791,337.43121337890625,0.004343717824667692,2.2744007110595703,0.18684804439544678,-522.5938110351562,-61.79462814331055,0.0002605441550258547
280000,1775328682.9108639,-1781.7562255859375,3999.0,0.025239696726202965,542.6348266601562,0.004318089224398136,2.266369581222534,0.18633444607257843,-1781.7562255859375,-73.97027587890625,0.00025900336913764477
290000,1775328701.306332,,,0.025053860619664192,442.4579162597656,0.004291821736842394,2.276404619216919,0.18580804765224457,,4.310458183288574,0.00025742416619323194
300000,1775328718.006881,,,0.0230253953486681,155.872802734375,0.004266113042831421,2.265108585357666,0.18529285490512848,,-38.90485382080078,0.00025587857817299664
310000,1775328733.9652827,149.56451416015625,3999.0,0.021372852846980095,401.3114929199219,0.00423912750557065,2.262906551361084,0.18475204706192017,149.56451416015625,-98.51355743408203,0.00025425615604035556
320000,1775328752.0459805,-3038.173095703125,3999.0,0.02276165410876274,810.819580078125,0.004213498439639807,2.277733325958252,0.18423844873905182,-3038.173095703125,-108.8299560546875,0.0002527153701521456
330000,1775328771.4884596,,,0.025007003918290138,604.5759887695312,0.004187231417745352,2.2635068893432617,0.18371205031871796,,-1.8650128841400146,0.0002511361672077328
340000,1775328792.7536476,,,0.017583344131708145,661.045654296875,0.004161522723734379,2.2457635402679443,0.18319684267044067,,-61.206817626953125,0.0002495905791874975
350000,1775328812.4536936,-2804.0625,3999.0,0.021234499290585518,968.419677734375,0.004134536720812321,2.2707877159118652,0.18265604972839355,-2804.0625,-122.07181549072266,0.0002479681570548564
360000,1775328833.8013418,-4113.455078125,3999.0,0.025795530527830124,1061.0980224609375,0.004108908120542765,2.2914271354675293,0.1821424514055252,-4113.455078125,-126.49759674072266,0.0002464273711666465
370000,1775328853.4896798,,,0.02987842820584774,457.2446594238281,0.00408264109864831,2.252255439758301,0.18161605298519135,,-4.524228572845459,0.00024484816822223365
380000,1775328874.260223,,,0.01813264936208725,484.9803771972656,0.004056932404637337,2.198065757751465,0.18110084533691406,,-64.84162139892578,0.00024330256565008312
390000,1775328894.1587458,-1525.17236328125,3999.0,0.0231154914945364,652.9842529296875,0.0040300264954566956,2.2363791465759277,0.18056164681911469,-1525.17236328125,-112.12268829345703,0.00024168497475329787
400000,1775328915.7170486,-3822.18896484375,3999.0,0.02824091725051403,671.871826171875,0.004004317801445723,2.255113124847412,0.1800464540719986,-3822.18896484375,-109.26346588134766,0.00024013937218114734
410000,1775328934.935124,,,0.024368030950427055,315.31854248046875,0.00397805031388998,2.2612221240997314,0.17952005565166473,,9.892609596252441,0.0002385601692367345
420000,1775328954.5895965,,,0.0238634180277586,686.5140380859375,0.003952342085540295,2.2443161010742188,0.17900484800338745,,-59.674259185791016,0.00023701456666458398
430000,1775328971.75797,-735.9934692382812,3999.0,,,,2.2586066722869873,,-735.9934692382812,-88.1361312866211,
440000,1775328993.8100252,-3457.5732421875,3999.0,0.020775973796844482,842.4491577148438,0.003925435710698366,2.2795164585113525,0.17846564948558807,-3457.5732421875,-104.3552017211914,0.00023539697576779872
450000,1775329013.7623422,,,0.023881468921899796,818.5989990234375,0.0038990089669823647,2.280694007873535,0.17793604731559753,,-28.809120178222656,0.00023380816855933517
460000,1775329034.848047,,,0.02151099592447281,774.0533447265625,0.0038733005058020353,2.289144992828369,0.17742085456848145,,-112.26171875,0.00023226256598718464
470000,1775329055.0082042,-9659.7626953125,3999.0,0.02287031151354313,629.8187255859375,0.0038463145028799772,2.2361598014831543,0.17688004672527313,-9659.7626953125,-132.0705108642578,0.00023064017295837402
480000,1775329076.9733202,-5013.51416015625,3999.0,0.014704807661473751,770.9646606445312,0.003820685902610421,2.2929439544677734,0.17636644840240479,-5013.51416015625,-147.7567138671875,0.00022909937251824886
490000,1775329096.9011886,,,0.02474704198539257,833.3799438476562,0.003794418415054679,2.2445755004882812,0.17584004998207092,,11.161296844482422,0.00022752016957383603
500000,1775329117.3754354,,,0.014829522930085659,404.0170593261719,0.0037687099538743496,2.3057122230529785,0.17532485723495483,,-62.0564079284668,0.00022597458155360073
510000,1775329137.3354688,-721.3375244140625,3999.0,0.02462116628885269,647.1500854492188,0.003741724183782935,2.2757580280303955,0.17478404939174652,-721.3375244140625,-117.09616088867188,0.00022435217397287488
520000,1775329158.6771753,-2617.605224609375,3999.0,0.028313739225268364,468.92529296875,0.0037160953506827354,2.2916133403778076,0.17427045106887817,-2617.605224609375,-122.73119354248047,0.0002228113735327497
530000,1775329178.1287093,,,0.026239609345793724,431.11395263671875,0.003689828095957637,2.2445287704467773,0.1737440526485443,,-2.736525774002075,0.00022123217058833688
540000,1775329198.9764864,,,0.024036481976509094,422.86285400390625,0.0036641196347773075,2.288119077682495,0.17322884500026703,,-34.82870101928711,0.00021968658256810158
550000,1775329218.4496112,-4524.44921875,3999.0,0.021306276321411133,197.55615234375,0.0036371336318552494,2.28410267829895,0.1726880520582199,-4524.44921875,-44.908382415771484,0.00021806417498737574
560000,1775329239.091467,-821.6273803710938,3999.0,0.018370091915130615,196.22372436523438,0.0036115050315856934,2.2896907329559326,0.17217445373535156,-821.6273803710938,-57.18857192993164,0.00021652337454725057
570000,1775329257.8640983,,,0.026017073541879654,605.6805419921875,0.0035852377768605947,2.239502429962158,0.1716480553150177,,-9.555771827697754,0.00021494417160283774
580000,1775329277.8149128,,,0.018291771411895752,890.0482788085938,0.0035595293156802654,2.245990514755249,0.17113284766674042,,-73.16254425048828,0.00021339858358260244
590000,1775329297.1580417,-2063.3193359375,3999.0,0.017587775364518166,783.7628173828125,0.0035326231736689806,2.26781964302063,0.17059364914894104,-2063.3193359375,-100.47895050048828,0.00021178097813390195
600000,1775329318.0324502,-3548.715087890625,3999.0,0.023670295253396034,730.1966552734375,0.0035069147124886513,2.2793776988983154,0.17007845640182495,-3548.715087890625,-87.22567749023438,0.00021023537556175143
610000,1775329338.0378451,,,0.025278015062212944,734.3895874023438,0.003480647224932909,2.225506544113159,0.1695520430803299,,-30.57986831665039,0.00020865618716925383
620000,1775329358.9571874,,,0.025194201618433,1051.8936767578125,0.0034549387637525797,2.2307796478271484,0.1690368503332138,,-114.2724380493164,0.0002071105845971033
630000,1775329376.3893893,-13741.615234375,3999.0,,,,2.307274341583252,,-13741.615234375,-137.98153686523438,
640000,1775329398.206155,-3658.10009765625,3999.0,0.023934293538331985,1006.1373291015625,0.003428032621741295,2.329981803894043,0.16849765181541443,-3658.10009765625,-158.40728759765625,0.0002054929791484028
650000,1775329418.1116831,,,0.02002846822142601,670.8548583984375,0.0034016056451946497,2.208859920501709,0.1679680496454239,,-3.203864574432373,0.0002039041864918545
660000,1775329439.252074,,,0.022361995652318,553.1066284179688,0.0033758971840143204,2.3247666358947754,0.1674528568983078,,-51.52977752685547,0.00020235858391970396
670000,1775329458.7382815,-1671.0809326171875,3999.0,0.027873916551470757,433.00128173828125,0.0033489111810922623,2.32932186126709,0.1669120490550995,-1671.0809326171875,-45.64150619506836,0.0002007361763389781
680000,1775329479.5058985,-908.771728515625,3999.0,0.02494030073285103,322.3900146484375,0.0033232825808227062,2.320521831512451,0.16639845073223114,-908.771728515625,-53.70476150512695,0.00019919539045076817
690000,1775329498.496701,,,0.019082797691226006,327.70916748046875,0.0032970153260976076,2.2049670219421387,0.16587205231189728,,-6.601034164428711,0.00019761618750635535
700000,1775329518.9177332,,,0.03074163943529129,892.8487548828125,0.0032713068649172783,2.3084962368011475,0.16535684466362,,-84.90741729736328,0.00019607058493420482
710000,1775329538.677198,-6521.75048828125,3999.0,0.02250799536705017,489.3898010253906,0.00324432086199522,2.312936305999756,0.16481605172157288,-6521.75048828125,-113.5099868774414,0.0001944481919053942
720000,1775329559.748277,-4682.51513671875,3999.0,0.0224381722509861,577.586181640625,0.003218692261725664,2.284029960632324,0.16430245339870453,-4682.51513671875,-110.68180084228516,0.00019290739146526903
730000,1775329579.6133144,,,0.018045691773295403,563.9214477539062,0.0031924250070005655,2.25445556640625,0.16377605497837067,,-25.40192413330078,0.0001913281885208562
740000,1775329600.3677554,,,0.02377987653017044,999.2272338867188,0.0031667163129895926,2.326453447341919,0.16326084733009338,,-106.14234924316406,0.00018978258594870567
750000,1775329619.7233334,-634.091796875,3999.0,0.01715836301445961,433.35589599609375,0.003139730542898178,2.315943717956543,0.16272005438804626,-634.091796875,-119.07767486572266,0.00018816019291989505
760000,1775329640.816235,-4354.6669921875,3999.0,0.024222267791628838,490.9599609375,0.003114101942628622,2.3193612098693848,0.16220645606517792,-4354.6669921875,-99.14759063720703,0.00018661939247976989
770000,1775329659.9408967,,,0.022990113124251366,298.06146240234375,0.00308783445507288,2.2151591777801514,0.16168004274368286,,-10.479341506958008,0.00018504018953535706
780000,1775329680.4194038,,,0.025502052158117294,1441.8564453125,0.0030621259938925505,2.3016133308410645,0.16116484999656677,,-166.04139709472656,0.00018349458696320653
790000,1775329699.6823955,-12689.7421875,3999.0,0.02225602976977825,1219.90966796875,0.0030352198518812656,2.3004086017608643,0.1606256514787674,-12689.7421875,-171.30484008789062,0.00018187699606642127
