step,wall_time,Environment_Cumulative_Reward,Environment_Episode_Length,Losses_Policy_Loss,Losses_Value_Loss,Policy_Beta,Policy_Entropy,Policy_Epsilon,Policy_Extrinsic_Reward,Policy_Extrinsic_Value_Estimate,Policy_Learning_Rate
10000,1775236760.076388,,,,,,2.1120002269744873,,,0.013205387629568577,
20000,1775236777.195865,,,0.02285311557352543,9.150196075439453,0.004972854629158974,2.113003969192505,0.19945600628852844,,-1.7464302778244019,0.0002983679878525436
30000,1775236792.9904425,,,0.025764571502804756,312.6279296875,0.004945708904415369,2.1129677295684814,0.19891199469566345,,-6.044736385345459,0.00029673599055968225
40000,1775236809.2266672,-1801.4267578125,3999.0,0.017209187150001526,315.52996826171875,0.004918563179671764,2.1147069931030273,0.19836799800395966,-1801.4267578125,-11.023324966430664,0.0002951039932668209
50000,1775236825.7114577,-475.59490966796875,,0.029078055173158646,57.99901580810547,0.0048922160640358925,2.1178431510925293,0.19784000515937805,-475.59490966796875,-12.741753578186035,0.0002935199881903827
60000,1775236842.4282503,,,0.020797353237867355,248.0021209716797,0.004865070339292288,2.1208131313323975,0.19729599356651306,,-22.00251579284668,0.0002918879908975214
70000,1775236858.1512456,,,0.02087073028087616,165.16867065429688,0.004837924614548683,2.1219725608825684,0.19675199687480927,,-32.83486557006836,0.00029025599360466003
80000,1775236874.5437253,-2018.434326171875,3999.0,0.019994035363197327,204.704833984375,0.004810779355466366,2.123220205307007,0.19620800018310547,-2018.434326171875,-48.91457748413086,0.0002886239963117987
90000,1775236891.261648,-2416.349609375,,0.024049047380685806,177.5025634765625,0.004784431774169207,2.1258506774902344,0.19568000733852386,-2416.349609375,-32.142452239990234,0.0002870399912353605
100000,1775236908.0396042,,,0.026178965345025063,240.07955932617188,0.004757286515086889,2.128105640411377,0.19513599574565887,,-45.00093460083008,0.00028540799394249916
110000,1775236924.2988443,,,0.021904990077018738,218.9928436279297,0.004730140790343285,2.1290442943573,0.19459199905395508,,-43.15260696411133,0.0002837759966496378
