wall_time,step,value
1775236777.1973712,20000,0.02285311557352543
1775236792.9914541,30000,0.025764571502804756
1775236809.2276788,40000,0.017209187150001526
1775236825.7114577,50000,0.029078055173158646
1775236842.4282503,60000,0.020797353237867355
1775236858.1512456,70000,0.02087073028087616
1775236874.5455081,80000,0.019994035363197327
1775236891.2626479,90000,0.024049047380685806
1775236908.040609,100000,0.026178965345025063
1775236924.2988443,110000,0.021904990077018738
1775236940.7651753,120000,0.015988539904356003
1775236957.6388898,130000,0.01960163749754429
1775236988.6013894,150000,0.016990171745419502
1775237005.0808933,160000,0.025690708309412003
1775237022.0583014,170000,0.019455069676041603
1775237038.9593987,180000,0.031212715432047844
1775237054.9611635,190000,0.026911256834864616
1775237071.5693188,200000,0.01949533447623253
1775237088.407869,210000,0.02206256426870823
1775237105.4208064,220000,0.021976377815008163
1775237121.5214233,230000,0.025961508974432945
1775237138.2367651,240000,0.021660368889570236
1775237155.0241356,250000,0.017788808792829514
1775237171.8836298,260000,0.0219575222581625
1775237202.5472538,280000,0.024275245144963264
1775237219.4146173,290000,0.021464653313159943
1775237236.2757118,300000,0.020601831376552582
1775237252.6441097,310000,0.024603890255093575
1775237269.1409252,320000,0.02712806686758995
1775237285.8975673,330000,0.024585656821727753
1775237302.9113777,340000,0.01691734418272972
1775237318.9806962,350000,0.026609379798173904
1775237335.5429668,360000,0.026467636227607727
1775237352.274907,370000,0.025391055271029472
1775237369.1818604,380000,0.02554098144173622
1775237385.3030715,390000,0.023886965587735176
1775237401.817795,400000,0.021434100344777107
1775237433.41885,420000,0.02541382610797882
1775237449.6162686,430000,0.029239429160952568
1775237466.256792,440000,0.022453486919403076
1775237482.9811945,450000,0.01873418502509594
1775237499.9634867,460000,0.024787984788417816
1775237515.81279,470000,0.029672762379050255
1775237532.4064326,480000,0.01842537336051464
1775237556.4973776,490000,0.036642272025346756
1775237577.255378,500000,0.0263795405626297
1775237597.5950575,510000,0.024341151118278503
1775237618.19918,520000,0.021261267364025116
1775237639.2114975,530000,0.019796747714281082
1775237660.0423913,540000,0.02241687662899494
1775237696.3551967,560000,0.025708433240652084
1775237716.7278345,570000,0.02411661669611931
1775237737.372036,580000,0.023108623921871185
1775237757.085585,590000,0.025019722059369087
1775237777.3355784,600000,0.02116873674094677
1775237797.8171778,610000,0.023445462808012962
1775237818.5924377,620000,0.02139105834066868
1775237838.0221012,630000,0.018306996673345566
1775237858.282923,640000,0.026673564687371254
1775237879.4116375,650000,0.02668483555316925
1775237900.5963573,660000,0.023428089916706085
1775237919.9576604,670000,0.019054943695664406
1775237957.5587776,690000,0.026795923709869385
1775237978.1769297,700000,0.01732787676155567
1775237997.212911,710000,0.025000570341944695
1775238018.0850677,720000,0.026954129338264465
1775238039.8627415,730000,0.020636964589357376
1775238061.274015,740000,0.019533703103661537
1775238080.5020201,750000,0.022388814017176628
1775238101.0168712,760000,0.021668782457709312
1775238122.1506324,770000,0.017882073298096657
1775238143.236228,780000,0.022488219663500786
1775238163.0583823,790000,0.02796027436852455
1775238183.2175634,800000,0.03257523849606514
1775238203.1742203,810000,0.025219528004527092
1775238241.020579,830000,0.02592385932803154
1775238261.7179015,840000,0.01990150846540928
1775238282.4243884,850000,0.024778835475444794
1775238303.558722,860000,0.023230399936437607
1775238322.9707313,870000,0.02470635436475277
1775238343.18495,880000,0.028376955538988113
1775238364.7307873,890000,0.01901695318520069
1775238385.7485466,900000,0.03095175325870514
1775238405.66791,910000,0.02135690674185753
1775238425.4524195,920000,0.0194252822548151
1775238445.3966396,930000,0.02312140166759491
1775238466.5539758,940000,0.025332069024443626
1775238507.8958375,960000,0.024298792704939842
1775238530.4450612,970000,0.023753421381115913
1775238552.935957,980000,0.02399591915309429
1775238573.942027,990000,0.023632485419511795
1775238596.4290226,1000000,0.021229123696684837
1775238618.0753665,1010000,0.024764642119407654
1775238638.8977747,1020000,0.024769432842731476
1775238659.9438953,1030000,0.022598322480916977
1775238681.3438418,1040000,0.02112719602882862
1775238703.923749,1050000,0.024492552503943443
