step,wall_time,Environment_Cumulative_Reward,Environment_Episode_Length,Losses_Policy_Loss,Losses_Value_Loss,Policy_Beta,Policy_Entropy,Policy_Epsilon,Policy_Extrinsic_Reward,Policy_Extrinsic_Value_Estimate,Policy_Learning_Rate
10000,1775257565.9791493,,,,,,2.3334524631500244,,,-15.967361450195312,
20000,1775257586.8008935,,,0.020308293402194977,12.514639854431152,0.004972854629158974,2.31367564201355,0.19945600628852844,,-16.762147903442383,0.0002983679878525436
30000,1775257606.3828006,,,0.025087272748351097,48.71853256225586,0.004945708904415369,2.311445951461792,0.19891199469566345,,-14.26102066040039,0.00029673599055968225
40000,1775257626.5743868,70.723876953125,3999.0,0.026730533689260483,20.92815589904785,0.004918563179671764,2.3161463737487793,0.19836799800395966,70.723876953125,-13.005325317382812,0.0002951039932668209
50000,1775257647.8291879,4.963129997253418,,0.023318765684962273,17.94054412841797,0.0048922160640358925,2.251908540725708,0.19784000515937805,4.963129997253418,-2.3959157466888428,0.0002935199881903827
60000,1775257668.7133422,,,0.025856953114271164,49.27364730834961,0.004865070339292288,2.255742311477661,0.19729599356651306,,-2.9233062267303467,0.0002918879908975214
70000,1775257688.7151687,,,0.01647161692380905,50.90750503540039,0.004837924614548683,2.2705914974212646,0.19675199687480927,,-2.3168201446533203,0.00029025599360466003
80000,1775257708.7051725,564.6668090820312,3999.0,0.021861236542463303,55.981300354003906,0.004810779355466366,2.249666929244995,0.19620800018310547,564.6668090820312,4.166056156158447,0.0002886239963117987
90000,1775257728.128592,210.7806854248047,,0.019867226481437683,37.845458984375,0.004784431774169207,2.2821316719055176,0.19568000733852386,210.7806854248047,5.217814922332764,0.0002870399912353605
100000,1775257748.490838,,,0.02660842426121235,107.5638427734375,0.004757286515086889,2.257422924041748,0.19513599574565887,,13.435036659240723,0.00028540799394249916
110000,1775257768.293542,,,0.030562488362193108,100.3119125366211,0.004730140790343285,2.298818349838257,0.19459199905395508,,8.009408950805664,0.0002837759966496378
120000,1775257789.5150676,652.2921752929688,3999.0,0.026763206347823143,77.07086181640625,0.00470299506559968,2.3128254413604736,0.19404800236225128,652.2921752929688,4.175395488739014,0.0002821439993567765
130000,1775257810.8770127,1623.8970947265625,,0.021051079034805298,78.16334533691406,0.004676647949963808,2.2730793952941895,0.19351999461650848,1623.8970947265625,8.4900484085083,0.0002805599942803383
140000,1775257829.17549,,,,,,2.0961413383483887,,,56.66243362426758,
150000,1775257849.1150548,,,0.02595106139779091,215.89317321777344,0.004649502225220203,2.0904510021209717,0.1929759979248047,,67.45849609375,0.00027892799698747694
160000,1775257869.899437,3910.32861328125,3999.0,0.025815781205892563,214.11282348632812,0.004622356966137886,2.1371774673461914,0.1924320012331009,3910.32861328125,53.450382232666016,0.0002772959996946156
170000,1775257890.612023,4289.77490234375,,0.02277018502354622,277.57470703125,0.004596009384840727,2.253903865814209,0.1919039934873581,4289.77490234375,42.22508239746094,0.0002757119946181774
180000,1775257911.0502472,,,0.024090111255645752,121.79808807373047,0.0045688641257584095,2.0983738899230957,0.1913599967956543,,78.56941223144531,0.00027407999732531607
190000,1775257931.198841,,,0.02922789566218853,233.13490295410156,0.004541718401014805,2.2449824810028076,0.1908160001039505,,25.510578155517578,0.00027244800003245473
200000,1775257951.359224,1094.89453125,3999.0,0.02360224537551403,262.85064697265625,0.0045145726762712,2.19775390625,0.1902720034122467,1094.89453125,23.936948776245117,0.0002708160027395934
210000,1775257972.6166325,1703.9730224609375,,0.02714739367365837,363.5364685058594,0.004488225560635328,2.151961088180542,0.1897439956665039,1703.9730224609375,81.72055053710938,0.0002692319976631552
220000,1775257993.223161,,,0.023970147594809532,272.400634765625,0.004461079835891724,2.1388614177703857,0.1891999989748001,,87.95039367675781,0.00026760000037029386
230000,1775258012.8725836,,,0.02239709533751011,785.7713012695312,0.004433934576809406,2.1812195777893066,0.1886560022830963,,1.9071733951568604,0.0002659680030774325
240000,1775258044.5366435,,,0.02153554931282997,521.73681640625,0.004406788852065802,2.213444948196411,0.18811200559139252,,15.04016399383545,0.00026433600578457117
250000,1775258063.8188987,,,0.02032279781997204,947.5518188476562,0.004379643127322197,2.1346383094787598,0.18756799399852753,,85.91219329833984,0.00026270400849170983
260000,1775258079.5676103,,,0.0173040721565485,873.6771240234375,0.004352497402578592,2.2179501056671143,0.18702399730682373,,-14.78548526763916,0.0002610720111988485
270000,1775258096.7238543,,,,,,2.265718936920166,,,-21.02055549621582,
280000,1775258117.3464382,1950.75634765625,3998.0,0.02157660387456417,768.4303588867188,0.004325352143496275,2.2445061206817627,0.18648000061511993,1950.75634765625,2.426316261291504,0.00025944001390598714
290000,1775258138.1013095,680.0990600585938,870.0,0.02873311936855316,426.69256591796875,0.00429902970790863,2.212547779083252,0.18595249950885773,680.0990600585938,9.380478858947754,0.0002578575222287327
300000,1775258158.5173542,,,0.018857317045331,1063.037353515625,0.004273383412510157,2.3121676445007324,0.18543854355812073,,-54.09135437011719,0.00025631565949879587
310000,1775258179.9101882,,,0.024880491197109222,855.0430297851562,0.004246397875249386,2.3421802520751953,0.1848977506160736,,-80.92562103271484,0.00025469326646998525
320000,1775258200.5320883,-3125.223876953125,3999.0,0.02564416639506817,443.104248046875,0.004220689181238413,2.3215904235839844,0.18438254296779633,-3125.223876953125,-29.693206787109375,0.00025314767844974995
330000,1775258221.462631,-5422.84375,3999.0,0.023444311693310738,633.8837280273438,0.004194581415504217,2.296417713165283,0.18385934829711914,-5422.84375,42.45645523071289,0.00025157807976938784
340000,1775258241.4052808,,,0.02440711297094822,772.381103515625,0.004168952815234661,2.318345308303833,0.1833457499742508,,3.87109375,0.00025003726477734745
350000,1775258261.660952,,,0.023552944883704185,687.4581909179688,0.004143244586884975,2.337878704071045,0.1828305572271347,,-66.15654754638672,0.00024849167675711215
360000,1775258281.853186,-1323.483154296875,3999.0,0.02711397036910057,249.83338928222656,0.004116258583962917,2.333313465118408,0.1822897493839264,-1323.483154296875,-62.76669692993164,0.00024686925462447107
370000,1775258302.4317694,-6474.5107421875,3999.0,0.021744228899478912,794.3973388671875,0.0040899114683270454,2.3049473762512207,0.1817617565393448,-6474.5107421875,-46.75068283081055,0.00024528527865186334
380000,1775258321.9186428,,,0.022264491766691208,826.4779052734375,0.0040642027743160725,2.3149032592773438,0.1812465488910675,,-105.04100036621094,0.00024373966152779758
390000,1775258342.5532494,,,0.02472814917564392,650.4151611328125,0.004037216771394014,2.3458735942840576,0.18070575594902039,,-178.94403076171875,0.00024211726849898696
400000,1775258362.7836747,-5942.81640625,3999.0,0.025293661281466484,379.2629089355469,0.004010949749499559,2.3551111221313477,0.18017934262752533,-5942.81640625,-146.0476531982422,0.00024053806555457413
410000,1775258383.398322,-7309.10986328125,3999.0,0.026045164093375206,407.0394592285156,0.003985321149230003,2.3191237449645996,0.17966574430465698,-7309.10986328125,37.865081787109375,0.00023899726511444896
420000,1775258403.3639042,,,0.023763637989759445,1224.4720458984375,0.00395961245521903,2.3093295097351074,0.1791505515575409,,-59.48446273803711,0.00023745167709421366
